URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/152.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	4OmeNB STD 500uM
Number	21
Position	B:C1
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/10/2022 4:30:35 AM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003383
Time Max. (min)	28.000050
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.563674
Signal Max.	60.007488
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
14.260050	0.2	1.046862
14.263383	0.2	1.044916
14.266717	0.2	1.043514
14.270050	0.2	1.043044
14.273383	0.2	1.043356
14.276717	0.2	1.044320
14.280050	0.2	1.045708
14.283383	0.2	1.046872
14.286717	0.2	1.046839
14.290050	0.2	1.045163
14.293383	0.2	1.042667
14.296717	0.2	1.040632
14.300050	0.2	1.039524
14.303383	0.2	1.039016
14.306717	0.2	1.038788
14.310050	0.2	1.038648
14.313383	0.2	1.038425
14.316717	0.2	1.038183
14.320050	0.2	1.038159
14.323383	0.2	1.038243
14.326717	0.2	1.038066
14.330050	0.2	1.037586
14.333383	0.2	1.037153
14.336717	0.2	1.037247
14.340050	0.2	1.038341
14.343383	0.2	1.040432
14.346717	0.2	1.042602
14.350050	0.2	1.043617
14.353383	0.2	1.042918
14.356717	0.2	1.040725
14.360050	0.2	1.037628
14.363383	0.2	1.034578
14.366717	0.2	1.032469
14.370050	0.2	1.031510
14.373383	0.2	1.031575
14.376717	0.2	1.032599
14.380050	0.2	1.034150
14.383383	0.2	1.035440
14.386717	0.2	1.036040
14.390050	0.2	1.036217
14.393383	0.2	1.036520
14.396717	0.2	1.037228
14.400050	0.2	1.038401
14.403383	0.2	1.039989
14.406717	0.2	1.041736
14.410050	0.2	1.043300
14.413383	0.2	1.044534
14.416717	0.2	1.045540
14.420050	0.2	1.046383
14.423383	0.2	1.047053
14.426717	0.2	1.047552
14.430050	0.2	1.047696
14.433383	0.2	1.047244
14.436717	0.2	1.046392
14.440050	0.2	1.045847
14.443383	0.2	1.046094
14.446717	0.2	1.046918
14.450050	0.2	1.047840
14.453383	0.2	1.048641
14.456717	0.2	1.049251
14.460050	0.2	1.049642
14.463383	0.2	1.050015
14.466717	0.2	1.050578
14.470050	0.2	1.051007
14.473383	0.2	1.050755
14.476717	0.2	1.049647
14.480050	0.2	1.047687
14.483383	0.2	1.044776
14.486717	0.2	1.041195
14.490050	0.2	1.037894
14.493383	0.2	1.035896
14.496717	0.2	1.035552
14.500050	0.2	1.036627
14.503383	0.2	1.038727
14.506717	0.2	1.041358
14.510050	0.2	1.043766
14.513383	0.2	1.045056
14.516717	0.2	1.044846
14.520050	0.2	1.043766
14.523383	0.2	1.042974
14.526717	0.2	1.043226
14.530050	0.2	1.044380
14.533383	0.2	1.045461
14.536717	0.2	1.045428
14.540050	0.2	1.043966
14.543383	0.2	1.041316
14.546717	0.2	1.037945
14.550050	0.2	1.034746
14.553383	0.2	1.033018
14.556717	0.2	1.033545
14.560050	0.2	1.035691
14.563383	0.2	1.037894
14.566717	0.2	1.038834
14.570050	0.2	1.038057
14.573383	0.2	1.036054
14.576717	0.2	1.033880
14.580050	0.2	1.032376
14.583383	0.2	1.031775
14.586717	0.2	1.031817
14.590050	0.2	1.032162
14.593383	0.2	1.032664
14.596717	0.2	1.033167
14.600050	0.2	1.033628
14.603383	0.2	1.034178
14.606717	0.2	1.034862
14.610050	0.2	1.035682
14.613383	0.2	1.036571
14.616717	0.2	1.037028
14.620050	0.2	1.036385
14.623383	0.2	1.034508
14.626717	0.2	1.031621
14.630050	0.2	1.028031
14.633383	0.2	1.024394
14.636717	0.2	1.021619
14.640050	0.2	1.020273
14.643383	0.2	1.020222
14.646717	0.2	1.020893
14.650050	0.2	1.021530
14.653383	0.2	1.021521
14.656717	0.2	1.020958
14.660050	0.2	1.020706
14.663383	0.2	1.021517
14.666717	0.2	1.023388
14.670050	0.2	1.025875
14.673383	0.2	1.028473
14.676717	0.2	1.030611
14.680050	0.2	1.031682
14.683383	0.2	1.031444
14.686717	0.2	1.030462
14.690050	0.2	1.029880
14.693383	0.2	1.030122
14.696717	0.2	1.030443
14.700050	0.2	1.030094
14.703383	0.2	1.029274
14.706717	0.2	1.028692
14.710050	0.2	1.028744
14.713383	0.2	1.029242
14.716717	0.2	1.029908
14.720050	0.2	1.030597
14.723383	0.2	1.030993
14.726717	0.2	1.030634
14.730050	0.2	1.029563
14.733383	0.2	1.028478
14.736717	0.2	1.027989
14.740050	0.2	1.027994
14.743383	0.2	1.027859
14.746717	0.2	1.026918
14.750050	0.2	1.025083
14.753383	0.2	1.023202
14.756717	0.2	1.022425
14.760050	0.2	1.022932
14.763383	0.2	1.023812
14.766717	0.2	1.024194
14.770050	0.2	1.023924
14.773383	0.2	1.023323
14.776717	0.2	1.022681
14.780050	0.2	1.022266
14.783383	0.2	1.022518
14.786717	0.2	1.023724
14.790050	0.2	1.025610
14.793383	0.2	1.027505
14.796717	0.2	1.028623
14.800050	0.2	1.028357
14.803383	0.2	1.026769
14.806717	0.2	1.024585
14.810050	0.2	1.022718
14.813383	0.2	1.021819
14.816717	0.2	1.022080
14.820050	0.2	1.023184
14.823383	0.2	1.024404
14.826717	0.2	1.024874
14.830050	0.2	1.024096
14.833383	0.2	1.022150
14.836717	0.2	1.019430
14.840050	0.2	1.016422
14.843383	0.2	1.013633
14.846717	0.2	1.011621
14.850050	0.2	1.011007
14.853383	0.2	1.012217
14.856717	0.2	1.015011
14.860050	0.2	1.018229
14.863383	0.2	1.020432
14.866717	0.2	1.020827
14.870050	0.2	1.019766
14.873383	0.2	1.018443
14.876717	0.2	1.017926
14.880050	0.2	1.018536
14.883383	0.2	1.019971
14.886717	0.2	1.021810
14.890050	0.2	1.023808
14.893383	0.2	1.025507
14.896717	0.2	1.025987
14.900050	0.2	1.024646
14.903383	0.2	1.022057
14.906717	0.2	1.019356
14.910050	0.2	1.017149
14.913383	0.2	1.015272
14.916717	0.2	1.013246
14.920050	0.2	1.011048
14.923383	0.2	1.009484
14.926717	0.2	1.009386
14.930050	0.2	1.010685
14.933383	0.2	1.012576
14.936717	0.2	1.014252
14.940050	0.2	1.014988
14.943383	0.2	1.014429
14.946717	0.2	1.013018
14.950050	0.2	1.011542
14.953383	0.2	1.010373
14.956717	0.2	1.009572
14.960050	0.2	1.009004
14.963383	0.2	1.008385
14.966717	0.2	1.007873
14.970050	0.2	1.008194
14.973383	0.2	1.009800
14.976717	0.2	1.012138
14.980050	0.2	1.014164
14.983383	0.2	1.015132
14.986717	0.2	1.014825
14.990050	0.2	1.013526
14.993383	0.2	1.011929
14.996717	0.2	1.010606
15.000050	0.2	1.009661
15.003383	0.2	1.008827
15.006717	0.2	1.007817
15.010050	0.2	1.006611
15.013383	0.2	1.005535
15.016717	0.2	1.004827
15.020050	0.2	1.004310
15.023383	0.2	1.003705
15.026717	0.2	1.003058
15.030050	0.2	1.002718
15.033383	0.2	1.002853
15.036717	0.2	1.003300
15.040050	0.2	1.003584
15.043383	0.2	1.003025
15.046717	0.2	1.001335
15.050050	0.2	0.999225
15.053383	0.2	0.997828
15.056717	0.2	0.997647
15.060050	0.2	0.998322
15.063383	0.2	0.999030
15.066717	0.2	0.999114
15.070050	0.2	0.998764
15.073383	0.2	0.998643
15.076717	0.2	0.998676
15.080050	0.2	0.998247
15.083383	0.2	0.997325
15.086717	0.2	0.996282
15.090050	0.2	0.995286
15.093383	0.2	0.994271
15.096717	0.2	0.992962
15.100050	0.2	0.991072
15.103383	0.2	0.988916
15.106717	0.2	0.987528
15.110050	0.2	0.987989
15.113383	0.2	0.990410
15.116717	0.2	0.993558
15.120050	0.2	0.995845
15.123383	0.2	0.996473
15.126717	0.2	0.995495
15.130050	0.2	0.993093
15.133383	0.2	0.989800
15.136717	0.2	0.986946
15.140050	0.2	0.985875
15.143383	0.2	0.986787
15.146717	0.2	0.988939
15.150050	0.2	0.991262
15.153383	0.2	0.992785
15.156717	0.2	0.993060
15.160050	0.2	0.992357
15.163383	0.2	0.991365
15.166717	0.2	0.990801
15.170050	0.2	0.990909
15.173383	0.2	0.991109
15.176717	0.2	0.990448
15.180050	0.2	0.988487
15.183383	0.2	0.986056
15.186717	0.2	0.984706
15.190050	0.2	0.984957
15.193383	0.2	0.985982
15.196717	0.2	0.986895
15.200050	0.2	0.987491
15.203383	0.2	0.987649
15.206717	0.2	0.987002
15.210050	0.2	0.985414
15.213383	0.2	0.983286
15.216717	0.2	0.981241
15.220050	0.2	0.979826
15.223383	0.2	0.979416
15.226717	0.2	0.980366
15.230050	0.2	0.982722
15.233383	0.2	0.985619
15.236717	0.2	0.987551
15.240050	0.2	0.987737
15.243383	0.2	0.986797
15.246717	0.2	0.985884
15.250050	0.2	0.985563
15.253383	0.2	0.985884
15.256717	0.2	0.986890
15.260050	0.2	0.988394
15.263383	0.2	0.989493
15.266717	0.2	0.989251
15.270050	0.2	0.987821
15.273383	0.2	0.986168
15.276717	0.2	0.984916
15.280050	0.2	0.984124
15.283383	0.2	0.983463
15.286717	0.2	0.982624
15.290050	0.2	0.981898
15.293383	0.2	0.981656
15.296717	0.2	0.981456
15.300050	0.2	0.980608
15.303383	0.2	0.979044
15.306717	0.2	0.977269
15.310050	0.2	0.975691
15.313383	0.2	0.974284
15.316717	0.2	0.973013
15.320050	0.2	0.972282
15.323383	0.2	0.972729
15.326717	0.2	0.974485
15.330050	0.2	0.976725
15.333383	0.2	0.978285
15.336717	0.2	0.978573
15.340050	0.2	0.977907
15.343383	0.2	0.977148
15.346717	0.2	0.976766
15.350050	0.2	0.976515
15.353383	0.2	0.976138
15.356717	0.2	0.975868
15.360050	0.2	0.975919
15.363383	0.2	0.975942
15.366717	0.2	0.975276
15.370050	0.2	0.973688
15.373383	0.2	0.971458
15.376717	0.2	0.969204
15.380050	0.2	0.967709
15.383383	0.2	0.967518
15.386717	0.2	0.968808
15.390050	0.2	0.971369
15.393383	0.2	0.974680
15.396717	0.2	0.978215
15.400050	0.2	0.981330
15.403383	0.2	0.983090
15.406717	0.2	0.982741
15.410050	0.2	0.980520
15.413383	0.2	0.977679
15.416717	0.2	0.975546
15.420050	0.2	0.974517
15.423383	0.2	0.974140
15.426717	0.2	0.974000
15.430050	0.2	0.974229
15.433383	0.2	0.974922
15.436717	0.2	0.975640
15.440050	0.2	0.975863
15.443383	0.2	0.975644
15.446717	0.2	0.975276
15.450050	0.2	0.974769
15.453383	0.2	0.974084
15.456717	0.2	0.973581
15.460050	0.2	0.973670
15.463383	0.2	0.974126
15.466717	0.2	0.974294
15.470050	0.2	0.973800
15.473383	0.2	0.972780
15.476717	0.2	0.971667
15.480050	0.2	0.971039
15.483383	0.2	0.971393
15.486717	0.2	0.972585
15.490050	0.2	0.973907
15.493383	0.2	0.974666
15.496717	0.2	0.974257
15.500050	0.2	0.972426
15.503383	0.2	0.969945
15.506717	0.2	0.968026
15.510050	0.2	0.967267
15.513383	0.2	0.967504
15.516717	0.2	0.968222
15.520050	0.2	0.968794
15.523383	0.2	0.968650
15.526717	0.2	0.967444
15.530050	0.2	0.965288
15.533383	0.2	0.962825
15.536717	0.2	0.960901
15.540050	0.2	0.960110
15.543383	0.2	0.960515
15.546717	0.2	0.961786
15.550050	0.2	0.963262
15.553383	0.2	0.964073
15.556717	0.2	0.963714
15.560050	0.2	0.962503
15.563383	0.2	0.961246
15.566717	0.2	0.960371
15.570050	0.2	0.959854
15.573383	0.2	0.959709
15.576717	0.2	0.959947
15.580050	0.2	0.960152
15.583383	0.2	0.959905
15.586717	0.2	0.959430
15.590050	0.2	0.959388
15.593383	0.2	0.959965
15.596717	0.2	0.960650
15.600050	0.2	0.960813
15.603383	0.2	0.960254
15.606717	0.2	0.959141
15.610050	0.2	0.957884
15.613383	0.2	0.957181
15.616717	0.2	0.957744
15.620050	0.2	0.959421
15.623383	0.2	0.961320
15.626717	0.2	0.963020
15.630050	0.2	0.964608
15.633383	0.2	0.965712
15.636717	0.2	0.965609
15.640050	0.2	0.964073
15.643383	0.2	0.961744
15.646717	0.2	0.959737
15.650050	0.2	0.958778
15.653383	0.2	0.958652
15.656717	0.2	0.958503
15.660050	0.2	0.957930
15.663383	0.2	0.957283
15.666717	0.2	0.956804
15.670050	0.2	0.956357
15.673383	0.2	0.955937
15.676717	0.2	0.955816
15.680050	0.2	0.956315
15.683383	0.2	0.957479
15.686717	0.2	0.958680
15.690050	0.2	0.959034
15.693383	0.2	0.958233
15.696717	0.2	0.956613
15.700050	0.2	0.954773
15.703383	0.2	0.953465
15.706717	0.2	0.953362
15.710050	0.2	0.954559
15.713383	0.2	0.956408
15.716717	0.2	0.958126
15.720050	0.2	0.959472
15.723383	0.2	0.960631
15.726717	0.2	0.961660
15.730050	0.2	0.962391
15.733383	0.2	0.962685
15.736717	0.2	0.962461
15.740050	0.2	0.961940
15.743383	0.2	0.961837
15.746717	0.2	0.962615
15.750050	0.2	0.963588
15.753383	0.2	0.963542
15.756717	0.2	0.962042
15.760050	0.2	0.959504
15.763383	0.2	0.956561
15.766717	0.2	0.953833
15.770050	0.2	0.951942
15.773383	0.2	0.951299
15.776717	0.2	0.951882
15.780050	0.2	0.953209
15.783383	0.2	0.954522
15.786717	0.2	0.955095
15.790050	0.2	0.954582
15.793383	0.2	0.953279
15.796717	0.2	0.951872
15.800050	0.2	0.950862
15.803383	0.2	0.950354
15.806717	0.2	0.950382
15.810050	0.2	0.950960
15.813383	0.2	0.951872
15.816717	0.2	0.952836
15.820050	0.2	0.953856
15.823383	0.2	0.955136
15.826717	0.2	0.956585
15.830050	0.2	0.957767
15.833383	0.2	0.958252
15.836717	0.2	0.957870
15.840050	0.2	0.956617
15.843383	0.2	0.954727
15.846717	0.2	0.952776
15.850050	0.2	0.951397
15.853383	0.2	0.950829
15.856717	0.2	0.951039
15.860050	0.2	0.952045
15.863383	0.2	0.953898
15.866717	0.2	0.956324
15.870050	0.2	0.958480
15.873383	0.2	0.959244
15.876717	0.2	0.957996
15.880050	0.2	0.955141
15.883383	0.2	0.951956
15.886717	0.2	0.949744
15.890050	0.2	0.949078
15.893383	0.2	0.949833
15.896717	0.2	0.951518
15.900050	0.2	0.953348
15.903383	0.2	0.954452
15.906717	0.2	0.954149
15.910050	0.2	0.952226
15.913383	0.2	0.949255
15.916717	0.2	0.946410
15.920050	0.2	0.944608
15.923383	0.2	0.944226
15.926717	0.2	0.945260
15.930050	0.2	0.947220
15.933383	0.2	0.949213
15.936717	0.2	0.950466
15.940050	0.2	0.950987
15.943383	0.2	0.951453
15.946717	0.2	0.952273
15.950050	0.2	0.953036
15.953383	0.2	0.952962
15.956717	0.2	0.951518
15.960050	0.2	0.948752
15.963383	0.2	0.945362
15.966717	0.2	0.942419
15.970050	0.2	0.940659
15.973383	0.2	0.940128
15.976717	0.2	0.940496
15.980050	0.2	0.941446
15.983383	0.2	0.942606
15.986717	0.2	0.943653
15.990050	0.2	0.944403
15.993383	0.2	0.944450
15.996717	0.2	0.943523
16.000050	0.2	0.942266
16.003383	0.2	0.941465
16.006717	0.2	0.941036
16.010050	0.2	0.940557
16.013383	0.2	0.940063
16.016717	0.2	0.939756
16.020050	0.2	0.939756
16.023383	0.2	0.940086
16.026717	0.2	0.940706
16.030050	0.2	0.941833
16.033383	0.2	0.943700
16.036717	0.2	0.945819
16.040050	0.2	0.947281
16.043383	0.2	0.947714
16.046717	0.2	0.947365
16.050050	0.2	0.946759
16.053383	0.2	0.946410
16.056717	0.2	0.946587
16.060050	0.2	0.947160
16.063383	0.2	0.947746
16.066717	0.2	0.948007
16.070050	0.2	0.947593
16.073383	0.2	0.946322
16.076717	0.2	0.944533
16.080050	0.2	0.942913
16.083383	0.2	0.942210
16.086717	0.2	0.942955
16.090050	0.2	0.945046
16.093383	0.2	0.947616
16.096717	0.2	0.949511
16.100050	0.2	0.950079
16.103383	0.2	0.949698
16.106717	0.2	0.949344
16.110050	0.2	0.949809
16.113383	0.2	0.951365
16.116717	0.2	0.953572
16.120050	0.2	0.955327
16.123383	0.2	0.955588
16.126717	0.2	0.954107
16.130050	0.2	0.951537
16.133383	0.2	0.949083
16.136717	0.2	0.947728
16.140050	0.2	0.947644
16.143383	0.2	0.948342
16.146717	0.2	0.949102
16.150050	0.2	0.949316
16.153383	0.2	0.948650
16.156717	0.2	0.947178
16.160050	0.2	0.945432
16.163383	0.2	0.943858
16.166717	0.2	0.942484
16.170050	0.2	0.941395
16.173383	0.2	0.941004
16.176717	0.2	0.941721
16.180050	0.2	0.943718
16.183383	0.2	0.946759
16.186717	0.2	0.950117
16.190050	0.2	0.952673
16.193383	0.2	0.953530
16.196717	0.2	0.952631
16.200050	0.2	0.950769
16.203383	0.2	0.949139
16.206717	0.2	0.948734
16.210050	0.2	0.949819
16.213383	0.2	0.952091
16.216717	0.2	0.954820
16.220050	0.2	0.956892
16.223383	0.2	0.957372
16.226717	0.2	0.956119
16.230050	0.2	0.953795
16.233383	0.2	0.951397
16.236717	0.2	0.949530
16.240050	0.2	0.948044
16.243383	0.2	0.946596
16.246717	0.2	0.945274
16.250050	0.2	0.944524
16.253383	0.2	0.944859
16.256717	0.2	0.946526
16.260050	0.2	0.948999
16.263383	0.2	0.951048
16.266717	0.2	0.951737
16.270050	0.2	0.951113
16.273383	0.2	0.949795
16.276717	0.2	0.948319
16.280050	0.2	0.947099
16.283383	0.2	0.946391
16.286717	0.2	0.945977
16.290050	0.2	0.945134
16.293383	0.2	0.943555
16.296717	0.2	0.941898
16.300050	0.2	0.941162
16.303383	0.2	0.941791
16.306717	0.2	0.943411
16.310050	0.2	0.945246
16.313383	0.2	0.946806
16.316717	0.2	0.947956
16.320050	0.2	0.948524
16.323383	0.2	0.948245
16.326717	0.2	0.947304
16.330050	0.2	0.946424
16.333383	0.2	0.946112
16.336717	0.2	0.946266
16.340050	0.2	0.946852
16.343383	0.2	0.948119
16.346717	0.2	0.949828
16.350050	0.2	0.950983
16.353383	0.2	0.950680
16.356717	0.2	0.949041
16.360050	0.2	0.947169
16.363383	0.2	0.946107
16.366717	0.2	0.945786
16.370050	0.2	0.945418
16.373383	0.2	0.944636
16.376717	0.2	0.943714
16.380050	0.2	0.943057
16.383383	0.2	0.942666
16.386717	0.2	0.942261
16.390050	0.2	0.941902
16.393383	0.2	0.942028
16.396717	0.2	0.942750
16.400050	0.2	0.943835
16.403383	0.2	0.945106
16.406717	0.2	0.946522
16.410050	0.2	0.947756
16.413383	0.2	0.947989
16.416717	0.2	0.946573
16.420050	0.2	0.943756
16.423383	0.2	0.940389
16.426717	0.2	0.937274
16.430050	0.2	0.934917
16.433383	0.2	0.933753
16.436717	0.2	0.934070
16.440050	0.2	0.935779
16.443383	0.2	0.938424
16.446717	0.2	0.941302
16.450050	0.2	0.943649
16.453383	0.2	0.945036
16.456717	0.2	0.945493
16.460050	0.2	0.945316
16.463383	0.2	0.944864
16.466717	0.2	0.944319
16.470050	0.2	0.943546
16.473383	0.2	0.942163
16.476717	0.2	0.940100
16.480050	0.2	0.938401
16.483383	0.2	0.938438
16.486717	0.2	0.940114
16.490050	0.2	0.941772
16.493383	0.2	0.941823
16.496717	0.2	0.939933
16.500050	0.2	0.936980
16.503383	0.2	0.934410
16.506717	0.2	0.933227
16.510050	0.2	0.933362
16.513383	0.2	0.934205
16.516717	0.2	0.935430
16.520050	0.2	0.936883
16.523383	0.2	0.938112
16.526717	0.2	0.938298
16.530050	0.2	0.936966
16.533383	0.2	0.934913
16.536717	0.2	0.933753
16.540050	0.2	0.934275
16.543383	0.2	0.935923
16.546717	0.2	0.937511
16.550050	0.2	0.938009
16.553383	0.2	0.937139
16.556717	0.2	0.935518
16.560050	0.2	0.934005
16.563383	0.2	0.932743
16.566717	0.2	0.931406
16.570050	0.2	0.930186
16.573383	0.2	0.929716
16.576717	0.2	0.930242
16.580050	0.2	0.931234
16.583383	0.2	0.932063
16.586717	0.2	0.932710
16.590050	0.2	0.933488
16.593383	0.2	0.934629
16.596717	0.2	0.936366
16.600050	0.2	0.938722
16.603383	0.2	0.941185
16.606717	0.2	0.942722
16.610050	0.2	0.942154
16.613383	0.2	0.939174
16.616717	0.2	0.935085
16.620050	0.2	0.932100
16.623383	0.2	0.931639
16.626717	0.2	0.933390
16.630050	0.2	0.935900
16.633383	0.2	0.937800
16.636717	0.2	0.938424
16.640050	0.2	0.937898
16.643383	0.2	0.936892
16.646717	0.2	0.936235
16.650050	0.2	0.936487
16.653383	0.2	0.937721
16.656717	0.2	0.939500
16.660050	0.2	0.940985
16.663383	0.2	0.941395
16.666717	0.2	0.940496
16.670050	0.2	0.938773
16.673383	0.2	0.937022
16.676717	0.2	0.935798
16.680050	0.2	0.935290
16.683383	0.2	0.935476
16.686717	0.2	0.936175
16.690050	0.2	0.937046
16.693383	0.2	0.937697
16.696717	0.2	0.937860
16.700050	0.2	0.937609
16.703383	0.2	0.937236
16.706717	0.2	0.936878
16.710050	0.2	0.936440
16.713383	0.2	0.935877
16.716717	0.2	0.935290
16.720050	0.2	0.934601
16.723383	0.2	0.933930
16.726717	0.2	0.934009
16.730050	0.2	0.935360
16.733383	0.2	0.937521
16.736717	0.2	0.939490
16.740050	0.2	0.940659
16.743383	0.2	0.941106
16.746717	0.2	0.941129
16.750050	0.2	0.941018
16.753383	0.2	0.941190
16.756717	0.2	0.941851
16.760050	0.2	0.942675
16.763383	0.2	0.943183
16.766717	0.2	0.943155
16.770050	0.2	0.942801
16.773383	0.2	0.942620
16.776717	0.2	0.943127
16.780050	0.2	0.944706
16.783383	0.2	0.947514
16.786717	0.2	0.951244
16.790050	0.2	0.955109
16.793383	0.2	0.958452
16.796717	0.2	0.961171
16.800050	0.2	0.963546
16.803383	0.2	0.965861
16.806717	0.2	0.968287
16.810050	0.2	0.970992
16.813383	0.2	0.974257
16.816717	0.2	0.978280
16.820050	0.2	0.982811
16.823383	0.2	0.987267
16.826717	0.2	0.991188
16.830050	0.2	0.994392
16.833383	0.2	0.997032
16.836717	0.2	0.999598
16.840050	0.2	1.002573
16.843383	0.2	1.006168
16.846717	0.2	1.010625
16.850050	0.2	1.016553
16.853383	0.2	1.024497
16.856717	0.2	1.034066
16.860050	0.2	1.043798
16.863383	0.2	1.052259
16.866717	0.2	1.059328
16.870050	0.2	1.066099
16.873383	0.2	1.073689
16.876717	0.2	1.082490
16.880050	0.2	1.092176
16.883383	0.2	1.102313
16.886717	0.2	1.113135
16.890050	0.2	1.125564
16.893383	0.2	1.140176
16.896717	0.2	1.156451
16.900050	0.2	1.173695
16.903383	0.2	1.192424
16.906717	0.2	1.214421
16.910050	0.2	1.241947
16.913383	0.2	1.277253
16.916717	0.2	1.322464
16.920050	0.2	1.379550
16.923383	0.2	1.449999
16.926717	0.2	1.532952
16.930050	0.2	1.621777
16.933383	0.2	1.701862
16.936717	0.2	1.753299
16.940050	0.2	1.758724
16.943383	0.2	1.711147
16.946717	0.2	1.616543
16.950050	0.2	1.490987
16.953383	0.2	1.355442
16.956717	0.2	1.230286
16.960050	0.2	1.131031
16.963383	0.2	1.066239
16.966717	0.2	1.037647
16.970050	0.2	1.041624
16.973383	0.2	1.071682
16.976717	0.2	1.120754
16.980050	0.2	1.182309
16.983383	0.2	1.251032
16.986717	0.2	1.323461
16.990050	0.2	1.397762
16.993383	0.2	1.472593
16.996717	0.2	1.547006
17.000050	0.2	1.620795
17.003383	0.2	1.693773
17.006717	0.2	1.764940
17.010050	0.2	1.832573
17.013383	0.2	1.895358
17.016717	0.2	1.953817
17.020050	0.2	2.010427
17.023383	0.2	2.068332
17.026717	0.2	2.129888
17.030050	0.2	2.195761
17.033383	0.2	2.264949
17.036717	0.2	2.335813
17.040050	0.2	2.407003
17.043383	0.2	2.477276
17.046717	0.2	2.545030
17.050050	0.2	2.608201
17.053383	0.2	2.664644
17.056717	0.2	2.712728
17.060050	0.2	2.751960
17.063383	0.2	2.783444
17.066717	0.2	2.809474
17.070050	0.2	2.832320
17.073383	0.2	2.853381
17.076717	0.2	2.873056
17.080050	0.2	2.891142
17.083383	0.2	2.907636
17.086717	0.2	2.922881
17.090050	0.2	2.936739
17.093383	0.2	2.948320
17.096717	0.2	2.956623
17.100050	0.2	2.960688
17.103383	0.2	2.959319
17.106717	0.2	2.951799
17.110050	0.2	2.939203
17.113383	0.2	2.924013
17.116717	0.2	2.908651
17.120050	0.2	2.894709
17.123383	0.2	2.882676
17.126717	0.2	2.872054
17.130050	0.2	2.862192
17.133383	0.2	2.852874
17.136717	0.2	2.844343
17.140050	0.2	2.837111
17.143383	0.2	2.831696
17.146717	0.2	2.828441
17.150050	0.2	2.827626
17.153383	0.2	2.829591
17.156717	0.2	2.834485
17.160050	0.2	2.841940
17.163383	0.2	2.851412
17.166717	0.2	2.862625
17.170050	0.2	2.875510
17.173383	0.2	2.889908
17.176717	0.2	2.905536
17.180050	0.2	2.922015
17.183383	0.2	2.938872
17.186717	0.2	2.955464
17.190050	0.2	2.971157
17.193383	0.2	2.985760
17.196717	0.2	2.999692
17.200050	0.2	3.013229
17.203383	0.2	3.026058
17.206717	0.2	3.038426
17.210050	0.2	3.051823
17.213383	0.2	3.067739
17.216717	0.2	3.086166
17.220050	0.2	3.105351
17.223383	0.2	3.122436
17.226717	0.2	3.134771
17.230050	0.2	3.140941
17.233383	0.2	3.140923
17.236717	0.2	3.135381
17.240050	0.2	3.124722
17.243383	0.2	3.108969
17.246717	0.2	3.088485
17.250050	0.2	3.064009
17.253383	0.2	3.036279
17.256717	0.2	3.005993
17.260050	0.2	2.973853
17.263383	0.2	2.940483
17.266717	0.2	2.906593
17.270050	0.2	2.872888
17.273383	0.2	2.839677
17.276717	0.2	2.806541
17.280050	0.2	2.772561
17.283383	0.2	2.736766
17.286717	0.2	2.698158
17.290050	0.2	2.655829
17.293383	0.2	2.609678
17.296717	0.2	2.560364
17.300050	0.2	2.508480
17.303383	0.2	2.454524
17.306717	0.2	2.399595
17.310050	0.2	2.345438
17.313383	0.2	2.293717
17.316717	0.2	2.245330
17.320050	0.2	2.200198
17.323383	0.2	2.157548
17.326717	0.2	2.116440
17.330050	0.2	2.076314
17.333383	0.2	2.037273
17.336717	0.2	1.999880
17.340050	0.2	1.964583
17.343383	0.2	1.931144
17.346717	0.2	1.898855
17.350050	0.2	1.867353
17.353383	0.2	1.836969
17.356717	0.2	1.808535
17.360050	0.2	1.783106
17.363383	0.2	1.761685
17.366717	0.2	1.745862
17.370050	0.2	1.738882
17.373383	0.2	1.745708
17.376717	0.2	1.771487
17.380050	0.2	1.819450
17.383383	0.2	1.889607
17.386717	0.2	1.978604
17.390050	0.2	2.079969
17.393383	0.2	2.184445
17.396717	0.2	2.281438
17.400050	0.2	2.361615
17.403383	0.2	2.418924
17.406717	0.2	2.451106
17.410050	0.2	2.459376
17.413383	0.2	2.447618
17.416717	0.2	2.421164
17.420050	0.2	2.385369
17.423383	0.2	2.344763
17.426717	0.2	2.302993
17.430050	0.2	2.263105
17.433383	0.2	2.227630
17.436717	0.2	2.198382
17.440050	0.2	2.176207
17.443383	0.2	2.160915
17.446717	0.2	2.150862
17.450050	0.2	2.142349
