URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/840.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	Norbelladine STD 500uM
Number	10
Position	B:A9
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/9/2022 11:15:05 PM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003367
Time Max. (min)	28.000033
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.548796
Signal Max.	60.285786
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
14.630033	0.2	23.688627
14.633367	0.2	24.467749
14.636700	0.2	25.146608
14.640033	0.2	25.720038
14.643367	0.2	26.185354
14.646700	0.2	26.542898
14.650033	0.2	26.795338
14.653367	0.2	26.946552
14.656700	0.2	27.001142
14.660033	0.2	26.964303
14.663367	0.2	26.842207
14.666700	0.2	26.642284
14.670033	0.2	26.372308
14.673367	0.2	26.039686
14.676700	0.2	25.652098
14.680033	0.2	25.218092
14.683367	0.2	24.746861
14.686700	0.2	24.247756
14.690033	0.2	23.729652
14.693367	0.2	23.200549
14.696700	0.2	22.667856
14.700033	0.2	22.138474
14.703367	0.2	21.618833
14.706700	0.2	21.115085
14.710033	0.2	20.632828
14.713367	0.2	20.176936
14.716700	0.2	19.751764
14.720033	0.2	19.361046
14.723367	0.2	19.007185
14.726700	0.2	18.690797
14.730033	0.2	18.410818
14.733367	0.2	18.165107
14.736700	0.2	17.951345
14.740033	0.2	17.767339
14.743367	0.2	17.610504
14.746700	0.2	17.477339
14.750033	0.2	17.362861
14.753367	0.2	17.260402
14.756700	0.2	17.162440
14.760033	0.2	17.061629
14.763367	0.2	16.950988
14.766700	0.2	16.824128
14.770033	0.2	16.676062
14.773367	0.2	16.503474
14.776700	0.2	16.303882
14.780033	0.2	16.074679
14.783367	0.2	15.813517
14.786700	0.2	15.519382
14.790033	0.2	15.192940
14.793367	0.2	14.836201
14.796700	0.2	14.452012
14.800033	0.2	14.043516
14.803367	0.2	13.613850
14.806700	0.2	13.166270
14.810033	0.2	12.704204
14.813367	0.2	12.231288
14.816700	0.2	11.751363
14.820033	0.2	11.268402
14.823367	0.2	10.786462
14.826700	0.2	10.309261
14.830033	0.2	9.839502
14.833367	0.2	9.378805
14.836700	0.2	8.928720
14.840033	0.2	8.491310
14.843367	0.2	8.068481
14.846700	0.2	7.661521
14.850033	0.2	7.271268
14.853367	0.2	6.898134
14.856700	0.2	6.541857
14.860033	0.2	6.201826
14.863367	0.2	5.877754
14.866700	0.2	5.569737
14.870033	0.2	5.277763
14.873367	0.2	5.001789
14.876700	0.2	4.741931
14.880033	0.2	4.497967
14.883367	0.2	4.269052
14.886700	0.2	4.054252
14.890033	0.2	3.852742
14.893367	0.2	3.663651
14.896700	0.2	3.486243
14.900033	0.2	3.320137
14.903367	0.2	3.165100
14.906700	0.2	3.020535
14.910033	0.2	2.885493
14.913367	0.2	2.759267
14.916700	0.2	2.641841
14.920033	0.2	2.533509
14.923367	0.2	2.434133
14.926700	0.2	2.343161
14.930033	0.2	2.260176
14.933367	0.2	2.184929
14.936700	0.2	2.116901
14.940033	0.2	2.055033
14.943367	0.2	1.998171
14.946700	0.2	1.945575
14.950033	0.2	1.896843
14.953367	0.2	1.852019
14.956700	0.2	1.811362
14.960033	0.2	1.774472
14.963367	0.2	1.740330
14.966700	0.2	1.708255
14.970033	0.2	1.678262
14.973367	0.2	1.650467
14.976700	0.2	1.624557
14.980033	0.2	1.600175
14.983367	0.2	1.577507
14.986700	0.2	1.557153
14.990033	0.2	1.539458
14.993367	0.2	1.523974
14.996700	0.2	1.509571
15.000033	0.2	1.495313
15.003367	0.2	1.481101
15.006700	0.2	1.467443
15.010033	0.2	1.455285
15.013367	0.2	1.445571
15.016700	0.2	1.438241
15.020033	0.2	1.432095
15.023367	0.2	1.426041
15.026700	0.2	1.419801
15.030033	0.2	1.413329
15.033367	0.2	1.406553
15.036700	0.2	1.399848
15.040033	0.2	1.393822
15.043367	0.2	1.388490
15.046700	0.2	1.383158
15.050033	0.2	1.377584
15.053367	0.2	1.372569
15.056700	0.2	1.368937
15.060033	0.2	1.366907
15.063367	0.2	1.366204
15.066700	0.2	1.365980
15.070033	0.2	1.365156
15.073367	0.2	1.363209
15.076700	0.2	1.360225
15.080033	0.2	1.356630
15.083367	0.2	1.353030
15.086700	0.2	1.349826
15.090033	0.2	1.347093
15.093367	0.2	1.345011
15.096700	0.2	1.343992
15.100033	0.2	1.344481
15.103367	0.2	1.346879
15.106700	0.2	1.351396
15.110033	0.2	1.357719
15.113367	0.2	1.365165
15.116700	0.2	1.373319
15.120033	0.2	1.382381
15.123367	0.2	1.392975
15.126700	0.2	1.405794
15.130033	0.2	1.421147
15.133367	0.2	1.438935
15.136700	0.2	1.458884
15.140033	0.2	1.480584
15.143367	0.2	1.503774
15.146700	0.2	1.528463
15.150033	0.2	1.554750
15.153367	0.2	1.582741
15.156700	0.2	1.612348
15.160033	0.2	1.642937
15.163367	0.2	1.673419
15.166700	0.2	1.702718
15.170033	0.2	1.730295
15.173367	0.2	1.756293
15.176700	0.2	1.780782
15.180033	0.2	1.803134
15.183367	0.2	1.822668
15.186700	0.2	1.839339
15.190033	0.2	1.853281
15.193367	0.2	1.864103
15.196700	0.2	1.871111
15.200033	0.2	1.874045
15.203367	0.2	1.873276
15.206700	0.2	1.869467
15.210033	0.2	1.863325
15.213367	0.2	1.855358
15.216700	0.2	1.845723
15.220033	0.2	1.834463
15.223367	0.2	1.822077
15.226700	0.2	1.809443
15.230033	0.2	1.796996
15.233367	0.2	1.784298
15.236700	0.2	1.770696
15.240033	0.2	1.756004
15.243367	0.2	1.740358
15.246700	0.2	1.724162
15.250033	0.2	1.708204
15.253367	0.2	1.693191
15.256700	0.2	1.679212
15.260033	0.2	1.665805
15.263367	0.2	1.652618
15.266700	0.2	1.640087
15.270033	0.2	1.629069
15.273367	0.2	1.619980
15.276700	0.2	1.612720
15.280033	0.2	1.607188
15.283367	0.2	1.603551
15.286700	0.2	1.601782
15.290033	0.2	1.601065
15.293367	0.2	1.600147
15.296700	0.2	1.598191
15.300033	0.2	1.594974
15.303367	0.2	1.590773
15.306700	0.2	1.586284
15.310033	0.2	1.582308
15.313367	0.2	1.579071
15.316700	0.2	1.575914
15.320033	0.2	1.571593
15.323367	0.2	1.564948
15.326700	0.2	1.555728
15.330033	0.2	1.544775
15.333367	0.2	1.533194
15.336700	0.2	1.521581
15.340033	0.2	1.509739
15.343367	0.2	1.496891
15.346700	0.2	1.482675
15.350033	0.2	1.467778
15.353367	0.2	1.453385
15.356700	0.2	1.440253
15.360033	0.2	1.428309
15.363367	0.2	1.416965
15.366700	0.2	1.405878
15.370033	0.2	1.395028
15.373367	0.2	1.384178
15.376700	0.2	1.373044
15.380033	0.2	1.361733
15.383367	0.2	1.350557
15.386700	0.2	1.339721
15.390033	0.2	1.329216
15.393367	0.2	1.318771
15.396700	0.2	1.308415
15.400033	0.2	1.298822
15.403367	0.2	1.290510
15.406700	0.2	1.283288
15.410033	0.2	1.276857
15.413367	0.2	1.271451
15.416700	0.2	1.267404
15.420033	0.2	1.264550
15.423367	0.2	1.262021
15.426700	0.2	1.258589
15.430033	0.2	1.253597
15.433367	0.2	1.247632
15.436700	0.2	1.241839
15.440033	0.2	1.236815
15.443367	0.2	1.232419
15.446700	0.2	1.228335
15.450033	0.2	1.224400
15.453367	0.2	1.220722
15.456700	0.2	1.217769
15.460033	0.2	1.216037
15.463367	0.2	1.215311
15.466700	0.2	1.214929
15.470033	0.2	1.214631
15.473367	0.2	1.214393
15.476700	0.2	1.213932
15.480033	0.2	1.213285
15.483367	0.2	1.212847
15.486700	0.2	1.212349
15.490033	0.2	1.211055
15.493367	0.2	1.208894
15.496700	0.2	1.206403
15.500033	0.2	1.203921
15.503367	0.2	1.201616
15.506700	0.2	1.200000
15.510033	0.2	1.199953
15.513367	0.2	1.201821
15.516700	0.2	1.204484
15.520033	0.2	1.206012
15.523367	0.2	1.205262
15.526700	0.2	1.202733
15.530033	0.2	1.199865
15.533367	0.2	1.197639
15.536700	0.2	1.196172
15.540033	0.2	1.195176
15.543367	0.2	1.194295
15.546700	0.2	1.193206
15.550033	0.2	1.191744
15.553367	0.2	1.190151
15.556700	0.2	1.188978
15.560033	0.2	1.188605
15.563367	0.2	1.189006
15.566700	0.2	1.189816
15.570033	0.2	1.190482
15.573367	0.2	1.190584
15.576700	0.2	1.190128
15.580033	0.2	1.189574
15.583367	0.2	1.189481
15.586700	0.2	1.189951
15.590033	0.2	1.190477
15.593367	0.2	1.190174
15.596700	0.2	1.188470
15.600033	0.2	1.185904
15.603367	0.2	1.183767
15.606700	0.2	1.182719
15.610033	0.2	1.182482
15.613367	0.2	1.182598
15.616700	0.2	1.182784
15.620033	0.2	1.182915
15.623367	0.2	1.183013
15.626700	0.2	1.183101
15.630033	0.2	1.183213
15.633367	0.2	1.183245
15.636700	0.2	1.182905
15.640033	0.2	1.182216
15.643367	0.2	1.181709
15.646700	0.2	1.181704
15.650033	0.2	1.181816
15.653367	0.2	1.181383
15.656700	0.2	1.180056
15.660033	0.2	1.178002
15.663367	0.2	1.175855
15.666700	0.2	1.174533
15.670033	0.2	1.174794
15.673367	0.2	1.176526
15.676700	0.2	1.178631
15.680033	0.2	1.180200
15.683367	0.2	1.181215
15.686700	0.2	1.181834
15.690033	0.2	1.182072
15.693367	0.2	1.182216
15.696700	0.2	1.182579
15.700033	0.2	1.182966
15.703367	0.2	1.183068
15.706700	0.2	1.182882
15.710033	0.2	1.182398
15.713367	0.2	1.181546
15.716700	0.2	1.180479
15.720033	0.2	1.179548
15.723367	0.2	1.179045
15.726700	0.2	1.179185
15.730033	0.2	1.180023
15.733367	0.2	1.181322
15.736700	0.2	1.182738
15.740033	0.2	1.183790
15.743367	0.2	1.183916
15.746700	0.2	1.182808
15.750033	0.2	1.180642
15.753367	0.2	1.178044
15.756700	0.2	1.175725
15.760033	0.2	1.174253
15.763367	0.2	1.173900
15.766700	0.2	1.174556
15.770033	0.2	1.175744
15.773367	0.2	1.176721
15.776700	0.2	1.176698
15.780033	0.2	1.175124
15.783367	0.2	1.172046
15.786700	0.2	1.168307
15.790033	0.2	1.165154
15.793367	0.2	1.163254
15.796700	0.2	1.162454
15.800033	0.2	1.162267
15.803367	0.2	1.162239
15.806700	0.2	1.162263
15.810033	0.2	1.162696
15.813367	0.2	1.163767
15.816700	0.2	1.165094
15.820033	0.2	1.166267
15.823367	0.2	1.167199
15.826700	0.2	1.167809
15.830033	0.2	1.168065
15.833367	0.2	1.168069
15.836700	0.2	1.167809
15.840033	0.2	1.167259
15.843367	0.2	1.166533
15.846700	0.2	1.165760
15.850033	0.2	1.165080
15.853367	0.2	1.164554
15.856700	0.2	1.164172
15.860033	0.2	1.163976
15.863367	0.2	1.164000
15.866700	0.2	1.164139
15.870033	0.2	1.164251
15.873367	0.2	1.164596
15.876700	0.2	1.165615
15.880033	0.2	1.166952
15.883367	0.2	1.167813
15.886700	0.2	1.168111
15.890033	0.2	1.168381
15.893367	0.2	1.168819
15.896700	0.2	1.168954
15.900033	0.2	1.168204
15.903367	0.2	1.166468
15.906700	0.2	1.164079
15.910033	0.2	1.161620
15.913367	0.2	1.159655
15.916700	0.2	1.158318
15.920033	0.2	1.157373
15.923367	0.2	1.156656
15.926700	0.2	1.156200
15.930033	0.2	1.156167
15.933367	0.2	1.156675
15.936700	0.2	1.157443
15.940033	0.2	1.158044
15.943367	0.2	1.158570
15.946700	0.2	1.159292
15.950033	0.2	1.159948
15.953367	0.2	1.160083
15.956700	0.2	1.159632
15.960033	0.2	1.158896
15.963367	0.2	1.158365
15.966700	0.2	1.158435
15.970033	0.2	1.159175
15.973367	0.2	1.160158
15.976700	0.2	1.160596
15.980033	0.2	1.160074
15.983367	0.2	1.159129
15.986700	0.2	1.158682
15.990033	0.2	1.158975
15.993367	0.2	1.159403
15.996700	0.2	1.159306
16.000033	0.2	1.158635
16.003367	0.2	1.157895
16.006700	0.2	1.157569
16.010033	0.2	1.157583
16.013367	0.2	1.157327
16.016700	0.2	1.156251
16.020033	0.2	1.154416
16.023367	0.2	1.152353
16.026700	0.2	1.150439
16.030033	0.2	1.148838
16.033367	0.2	1.147781
16.036700	0.2	1.147459
16.040033	0.2	1.147771
16.043367	0.2	1.148335
16.046700	0.2	1.148740
16.050033	0.2	1.148842
16.053367	0.2	1.148786
16.056700	0.2	1.148572
16.060033	0.2	1.147939
16.063367	0.2	1.146989
16.066700	0.2	1.146314
16.070033	0.2	1.146318
16.073367	0.2	1.146942
16.076700	0.2	1.147934
16.080033	0.2	1.149005
16.083367	0.2	1.149806
16.086700	0.2	1.149969
16.090033	0.2	1.149373
16.093367	0.2	1.148195
16.096700	0.2	1.146803
16.100033	0.2	1.145597
16.103367	0.2	1.144898
16.106700	0.2	1.144735
16.110033	0.2	1.144875
16.113367	0.2	1.145103
16.116700	0.2	1.145303
16.120033	0.2	1.145317
16.123367	0.2	1.144959
16.126700	0.2	1.144139
16.130033	0.2	1.142952
16.133367	0.2	1.141885
16.136700	0.2	1.141611
16.140033	0.2	1.142137
16.143367	0.2	1.142598
16.146700	0.2	1.142244
16.150033	0.2	1.141489
16.153367	0.2	1.141550
16.156700	0.2	1.142919
16.160033	0.2	1.144772
16.163367	0.2	1.145983
16.166700	0.2	1.146435
16.170033	0.2	1.146900
16.173367	0.2	1.147776
16.176700	0.2	1.148428
16.180033	0.2	1.148069
16.183367	0.2	1.146751
16.186700	0.2	1.144968
16.190033	0.2	1.143049
16.193367	0.2	1.141280
16.196700	0.2	1.140274
16.200033	0.2	1.140586
16.203367	0.2	1.141857
16.206700	0.2	1.142900
16.210033	0.2	1.143012
16.213367	0.2	1.142682
16.216700	0.2	1.142942
16.220033	0.2	1.144269
16.223367	0.2	1.146062
16.226700	0.2	1.147152
16.230033	0.2	1.146882
16.233367	0.2	1.145490
16.236700	0.2	1.143767
16.240033	0.2	1.142700
16.243367	0.2	1.142919
16.246700	0.2	1.144167
16.250033	0.2	1.145634
16.253367	0.2	1.146779
16.256700	0.2	1.147431
16.260033	0.2	1.147464
16.263367	0.2	1.146807
16.266700	0.2	1.145573
16.270033	0.2	1.144107
16.273367	0.2	1.142840
16.276700	0.2	1.141969
16.280033	0.2	1.141401
16.283367	0.2	1.140786
16.286700	0.2	1.139748
16.290033	0.2	1.138547
16.293367	0.2	1.138141
16.296700	0.2	1.139138
16.300033	0.2	1.141159
16.303367	0.2	1.143208
16.306700	0.2	1.144391
16.310033	0.2	1.144456
16.313367	0.2	1.143790
16.316700	0.2	1.143026
16.320033	0.2	1.142495
16.323367	0.2	1.142169
16.326700	0.2	1.142030
16.330033	0.2	1.142188
16.333367	0.2	1.142723
16.336700	0.2	1.143445
16.340033	0.2	1.143790
16.343367	0.2	1.143306
16.346700	0.2	1.142118
16.350033	0.2	1.140544
16.353367	0.2	1.138933
16.356700	0.2	1.137964
16.360033	0.2	1.138253
16.363367	0.2	1.139604
16.366700	0.2	1.141112
16.370033	0.2	1.141904
16.373367	0.2	1.141592
16.376700	0.2	1.140232
16.380033	0.2	1.138104
16.383367	0.2	1.135869
16.386700	0.2	1.134304
16.390033	0.2	1.133652
16.393367	0.2	1.133610
16.396700	0.2	1.133922
16.400033	0.2	1.134649
16.403367	0.2	1.135939
16.406700	0.2	1.137503
16.410033	0.2	1.138626
16.413367	0.2	1.138891
16.416700	0.2	1.138472
16.420033	0.2	1.137676
16.423367	0.2	1.136563
16.426700	0.2	1.135208
16.430033	0.2	1.133834
16.433367	0.2	1.132535
16.436700	0.2	1.131413
16.440033	0.2	1.130933
16.443367	0.2	1.131450
16.446700	0.2	1.132716
16.450033	0.2	1.134318
16.453367	0.2	1.135971
16.456700	0.2	1.137378
16.460033	0.2	1.138179
16.463367	0.2	1.138020
16.466700	0.2	1.136921
16.470033	0.2	1.135683
16.473367	0.2	1.135231
16.476700	0.2	1.135678
16.480033	0.2	1.136563
16.483367	0.2	1.137448
16.486700	0.2	1.138193
16.490033	0.2	1.138845
16.493367	0.2	1.139161
16.496700	0.2	1.138682
16.500033	0.2	1.137322
16.503367	0.2	1.135506
16.506700	0.2	1.133773
16.510033	0.2	1.132381
16.513367	0.2	1.131417
16.516700	0.2	1.131264
16.520033	0.2	1.132004
16.523367	0.2	1.133070
16.526700	0.2	1.134113
16.530033	0.2	1.135468
16.533367	0.2	1.137336
16.536700	0.2	1.139231
16.540033	0.2	1.140418
16.543367	0.2	1.140442
16.546700	0.2	1.139096
16.550033	0.2	1.136507
16.553367	0.2	1.133489
16.556700	0.2	1.131315
16.560033	0.2	1.130984
16.563367	0.2	1.132526
16.566700	0.2	1.135063
16.570033	0.2	1.137550
16.573367	0.2	1.139198
16.576700	0.2	1.139464
16.580033	0.2	1.138560
16.583367	0.2	1.137597
16.586700	0.2	1.137764
16.590033	0.2	1.139296
16.593367	0.2	1.141219
16.596700	0.2	1.142086
16.600033	0.2	1.141229
16.603367	0.2	1.139194
16.606700	0.2	1.136982
16.610033	0.2	1.135250
16.613367	0.2	1.134207
16.616700	0.2	1.133848
16.620033	0.2	1.133997
16.623367	0.2	1.134332
16.626700	0.2	1.134477
16.630033	0.2	1.134248
16.633367	0.2	1.133862
16.636700	0.2	1.133615
16.640033	0.2	1.133531
16.643367	0.2	1.133466
16.646700	0.2	1.133117
16.650033	0.2	1.132018
16.653367	0.2	1.130174
16.656700	0.2	1.128321
16.660033	0.2	1.127087
16.663367	0.2	1.126309
16.666700	0.2	1.125596
16.670033	0.2	1.124921
16.673367	0.2	1.124525
16.676700	0.2	1.124684
16.680033	0.2	1.125485
16.683367	0.2	1.126691
16.686700	0.2	1.127906
16.690033	0.2	1.128889
16.693367	0.2	1.129485
16.696700	0.2	1.129666
16.700033	0.2	1.129634
16.703367	0.2	1.129513
16.706700	0.2	1.129168
16.710033	0.2	1.128661
16.713367	0.2	1.128465
16.716700	0.2	1.128968
16.720033	0.2	1.129950
16.723367	0.2	1.130747
16.726700	0.2	1.131035
16.730033	0.2	1.131166
16.733367	0.2	1.131571
16.736700	0.2	1.132311
16.740033	0.2	1.133285
16.743367	0.2	1.134463
16.746700	0.2	1.135906
16.750033	0.2	1.137443
16.753367	0.2	1.138393
16.756700	0.2	1.138137
16.760033	0.2	1.136875
16.763367	0.2	1.135622
16.766700	0.2	1.135431
16.770033	0.2	1.136488
16.773367	0.2	1.138221
16.776700	0.2	1.139943
16.780033	0.2	1.141285
16.783367	0.2	1.142155
16.786700	0.2	1.142486
16.790033	0.2	1.142081
16.793367	0.2	1.141052
16.796700	0.2	1.140251
16.800033	0.2	1.140768
16.803367	0.2	1.142970
16.806700	0.2	1.146500
16.810033	0.2	1.150807
16.813367	0.2	1.155329
16.816700	0.2	1.159352
16.820033	0.2	1.162379
16.823367	0.2	1.164558
16.826700	0.2	1.166519
16.830033	0.2	1.168754
16.833367	0.2	1.171543
16.836700	0.2	1.175087
16.840033	0.2	1.179329
16.843367	0.2	1.183921
16.846700	0.2	1.188777
16.850033	0.2	1.194407
16.853367	0.2	1.201220
16.856700	0.2	1.208796
16.860033	0.2	1.216438
16.863367	0.2	1.224079
16.866700	0.2	1.232210
16.870033	0.2	1.241397
16.873367	0.2	1.251865
16.876700	0.2	1.263479
16.880033	0.2	1.276108
16.883367	0.2	1.289775
16.886700	0.2	1.304569
16.890033	0.2	1.320681
16.893367	0.2	1.338371
16.896700	0.2	1.358041
16.900033	0.2	1.380257
16.903367	0.2	1.405557
16.906700	0.2	1.434605
16.910033	0.2	1.468677
16.913367	0.2	1.509464
16.916700	0.2	1.558596
16.920033	0.2	1.618024
16.923367	0.2	1.690146
16.926700	0.2	1.776279
16.930033	0.2	1.873216
16.933367	0.2	1.969649
16.936700	0.2	2.046917
16.940033	0.2	2.085515
16.943367	0.2	2.072901
16.946700	0.2	2.008039
16.950033	0.2	1.901719
16.953367	0.2	1.773243
16.956700	0.2	1.644487
16.960033	0.2	1.534065
16.963367	0.2	1.454009
16.966700	0.2	1.409086
16.970033	0.2	1.397561
16.973367	0.2	1.413221
16.976700	0.2	1.448370
16.980033	0.2	1.496039
16.983367	0.2	1.550969
16.986700	0.2	1.609563
16.990033	0.2	1.669633
16.993367	0.2	1.730206
16.996700	0.2	1.791134
17.000033	0.2	1.852410
17.003367	0.2	1.913719
17.006700	0.2	1.974530
17.010033	0.2	2.034274
17.013367	0.2	2.092412
17.016700	0.2	2.148952
17.020033	0.2	2.205237
17.023367	0.2	2.263701
17.026700	0.2	2.326518
17.030033	0.2	2.394365
17.033367	0.2	2.466091
17.036700	0.2	2.539163
17.040033	0.2	2.610381
17.043367	0.2	2.676910
17.046700	0.2	2.737171
17.050033	0.2	2.790689
17.053367	0.2	2.837186
17.056700	0.2	2.876506
17.060033	0.2	2.909075
17.063367	0.2	2.936013
17.066700	0.2	2.958821
17.070033	0.2	2.978947
17.073367	0.2	2.997392
17.076700	0.2	3.014547
17.080033	0.2	3.030463
17.083367	0.2	3.045280
17.086700	0.2	3.059339
17.090033	0.2	3.073104
17.093367	0.2	3.086906
17.096700	0.2	3.100415
17.100033	0.2	3.112112
17.103367	0.2	3.119586
17.106700	0.2	3.120778
17.110033	0.2	3.115213
17.113367	0.2	3.104503
17.116700	0.2	3.091730
17.120033	0.2	3.079595
17.123367	0.2	3.068880
17.126700	0.2	3.058920
17.130033	0.2	3.049169
17.133367	0.2	3.039846
17.136700	0.2	3.031315
17.140033	0.2	3.023692
17.143367	0.2	3.017345
17.146700	0.2	3.013089
17.150033	0.2	3.011725
17.153367	0.2	3.013718
17.156700	0.2	3.019073
17.160033	0.2	3.026915
17.163367	0.2	3.035641
17.166700	0.2	3.044191
17.170033	0.2	3.052829
17.173367	0.2	3.062864
17.176700	0.2	3.075572
17.180033	0.2	3.090906
17.183367	0.2	3.107260
17.186700	0.2	3.122664
17.190033	0.2	3.136033
17.193367	0.2	3.147302
17.196700	0.2	3.157062
17.200033	0.2	3.166334
17.203367	0.2	3.176187
17.206700	0.2	3.187470
17.210033	0.2	3.200653
17.213367	0.2	3.215694
17.216700	0.2	3.231801
17.220033	0.2	3.247620
17.223367	0.2	3.261799
17.226700	0.2	3.273012
17.230033	0.2	3.279676
17.233367	0.2	3.280211
17.236700	0.2	3.273631
17.240033	0.2	3.259997
17.243367	0.2	3.240309
17.246700	0.2	3.215540
17.250033	0.2	3.186278
17.253367	0.2	3.153603
17.256700	0.2	3.119116
17.260033	0.2	3.083809
17.263367	0.2	3.047609
17.266700	0.2	3.010058
17.270033	0.2	2.971282
17.273367	0.2	2.932008
17.276700	0.2	2.892688
17.280033	0.2	2.853191
17.283367	0.2	2.813325
17.286700	0.2	2.772841
17.290033	0.2	2.730945
17.293367	0.2	2.686256
17.296700	0.2	2.637520
17.300033	0.2	2.584727
17.303367	0.2	2.529570
17.306700	0.2	2.474608
17.310033	0.2	2.421867
17.313367	0.2	2.371939
17.316700	0.2	2.324237
17.320033	0.2	2.278006
17.323367	0.2	2.233139
17.326700	0.2	2.190154
17.330033	0.2	2.149548
17.333367	0.2	2.111360
17.336700	0.2	2.075285
17.340033	0.2	2.040938
17.343367	0.2	2.007862
17.346700	0.2	1.975759
17.350033	0.2	1.944900
17.353367	0.2	1.915791
17.356700	0.2	1.888783
17.360033	0.2	1.863986
17.363367	0.2	1.841467
17.366700	0.2	1.821998
17.370033	0.2	1.808177
17.373367	0.2	1.804335
17.376700	0.2	1.815180
17.380033	0.2	1.844675
17.383367	0.2	1.895162
17.386700	0.2	1.966110
17.390033	0.2	2.053604
17.393367	0.2	2.150917
17.396700	0.2	2.249279
17.400033	0.2	2.339040
17.403367	0.2	2.411585
17.406700	0.2	2.461229
17.410033	0.2	2.486138
17.413367	0.2	2.487958
17.416700	0.2	2.470808
17.420033	0.2	2.440526
17.423367	0.2	2.403357
17.426700	0.2	2.364134
17.430033	0.2	2.325834
17.433367	0.2	2.290634
17.436700	0.2	2.260981
17.440033	0.2	2.239225
17.443367	0.2	2.225991
17.446700	0.2	2.219239
17.450033	0.2	2.214797
17.453367	0.2	2.207407
17.456700	0.2	2.191886
17.460033	0.2	2.164082
17.463367	0.2	2.121446
17.466700	0.2	2.063871
17.470033	0.2	1.994241
17.473367	0.2	1.917430
17.476700	0.2	1.838286
17.480033	0.2	1.760446
17.483367	0.2	1.686341
17.486700	0.2	1.617745
17.490033	0.2	1.556035
17.493367	0.2	1.501571
17.496700	0.2	1.453329
17.500033	0.2	1.409720
17.503367	0.2	1.369398
17.506700	0.2	1.331717
17.510033	0.2	1.296820
17.513367	0.2	1.265313
17.516700	0.2	1.237914
17.520033	0.2	1.215157
17.523367	0.2	1.197169
17.526700	0.2	1.183688
17.530033	0.2	1.174095
17.533367	0.2	1.167320
17.536700	0.2	1.161899
17.540033	0.2	1.156307
17.543367	0.2	1.149424
17.546700	0.2	1.140772
17.550033	0.2	1.130477
17.553367	0.2	1.119096
17.556700	0.2	1.107147
17.560033	0.2	1.094583
17.563367	0.2	1.080907
17.566700	0.2	1.065740
17.570033	0.2	1.049200
17.573367	0.2	1.031687
17.576700	0.2	1.013665
17.580033	0.2	0.995817
17.583367	0.2	0.978890
17.586700	0.2	0.963081
17.590033	0.2	0.947677
17.593367	0.2	0.931495
17.596700	0.2	0.913464
17.600033	0.2	0.893362
17.603367	0.2	0.872160
17.606700	0.2	0.851448
17.610033	0.2	0.832384
17.613367	0.2	0.814986
17.616700	0.2	0.798474
17.620033	0.2	0.782558
17.623367	0.2	0.768011
17.626700	0.2	0.756034
17.630033	0.2	0.747708
17.633367	0.2	0.743959
17.636700	0.2	0.745035
17.640033	0.2	0.750087
17.643367	0.2	0.757491
17.646700	0.2	0.765533
17.650033	0.2	0.772830
17.653367	0.2	0.778423
17.656700	0.2	0.782125
17.660033	0.2	0.784975
17.663367	0.2	0.788937
17.666700	0.2	0.795783
17.670033	0.2	0.806190
17.673367	0.2	0.819988
17.676700	0.2	0.837017
17.680033	0.2	0.857534
17.683367	0.2	0.881795
17.686700	0.2	0.909069
17.690033	0.2	0.937176
17.693367	0.2	0.963290
17.696700	0.2	0.985102
17.700033	0.2	1.001111
17.703367	0.2	1.010383
17.706700	0.2	1.012501
17.710033	0.2	1.007686
17.713367	0.2	0.996762
17.716700	0.2	0.981092
17.720033	0.2	0.962354
17.723367	0.2	0.942172
17.726700	0.2	0.921655
17.730033	0.2	0.901395
17.733367	0.2	0.881776
17.736700	0.2	0.863099
17.740033	0.2	0.845338
17.743367	0.2	0.828002
17.746700	0.2	0.810111
17.750033	0.2	0.790427
17.753367	0.2	0.768104
17.756700	0.2	0.743186
17.760033	0.2	0.716299
17.763367	0.2	0.688145
17.766700	0.2	0.659437
17.770033	0.2	0.630822
17.773367	0.2	0.603017
17.776700	0.2	0.577001
17.780033	0.2	0.553462
17.783367	0.2	0.532274
17.786700	0.2	0.512963
17.790033	0.2	0.494886
17.793367	0.2	0.477009
17.796700	0.2	0.458802
17.800033	0.2	0.441065
17.803367	0.2	0.424902
17.806700	0.2	0.410294
17.810033	0.2	0.396534
17.813367	0.2	0.383453
17.816700	0.2	0.371397
17.820033	0.2	0.360324
