URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/535.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	TAA fed 500 -3
Number	49
Position	B:E8
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/10/2022 5:53:42 PM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003367
Time Max. (min)	28.000033
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.578035
Signal Max.	76.911426
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
14.000033	0.2	1.123389
14.003367	0.2	1.124255
14.006700	0.2	1.123971
14.010033	0.2	1.122812
14.013367	0.2	1.121061
14.016700	0.2	1.118905
14.020033	0.2	1.116651
14.023367	0.2	1.114663
14.026700	0.2	1.113042
14.030033	0.2	1.111492
14.033367	0.2	1.109969
14.036700	0.2	1.109154
14.040033	0.2	1.109750
14.043367	0.2	1.111478
14.046700	0.2	1.113061
14.050033	0.2	1.113489
14.053367	0.2	1.112833
14.056700	0.2	1.111724
14.060033	0.2	1.110658
14.063367	0.2	1.109852
14.066700	0.2	1.109415
14.070033	0.2	1.109503
14.073367	0.2	1.110118
14.076700	0.2	1.110891
14.080033	0.2	1.111296
14.083367	0.2	1.111114
14.086700	0.2	1.110751
14.090033	0.2	1.110695
14.093367	0.2	1.110826
14.096700	0.2	1.110584
14.100033	0.2	1.109494
14.103367	0.2	1.107515
14.106700	0.2	1.105117
14.110033	0.2	1.102714
14.113367	0.2	1.100362
14.116700	0.2	1.098146
14.120033	0.2	1.096418
14.123367	0.2	1.095659
14.126700	0.2	1.096292
14.130033	0.2	1.098383
14.133367	0.2	1.101270
14.136700	0.2	1.103729
14.140033	0.2	1.104870
14.143367	0.2	1.104842
14.146700	0.2	1.104092
14.150033	0.2	1.102458
14.153367	0.2	1.099510
14.156700	0.2	1.095468
14.160033	0.2	1.091501
14.163367	0.2	1.089140
14.166700	0.2	1.088995
14.170033	0.2	1.090197
14.173367	0.2	1.091352
14.176700	0.2	1.091789
14.180033	0.2	1.091729
14.183367	0.2	1.091664
14.186700	0.2	1.091966
14.190033	0.2	1.092833
14.193367	0.2	1.094043
14.196700	0.2	1.094867
14.200033	0.2	1.094639
14.203367	0.2	1.093391
14.206700	0.2	1.091873
14.210033	0.2	1.090751
14.213367	0.2	1.089852
14.216700	0.2	1.088502
14.220033	0.2	1.086970
14.223367	0.2	1.086616
14.226700	0.2	1.088190
14.230033	0.2	1.090672
14.233367	0.2	1.092390
14.236700	0.2	1.092632
14.240033	0.2	1.091785
14.243367	0.2	1.090425
14.246700	0.2	1.088805
14.250033	0.2	1.087310
14.253367	0.2	1.086597
14.256700	0.2	1.087054
14.260033	0.2	1.088474
14.263367	0.2	1.090318
14.266700	0.2	1.092036
14.270033	0.2	1.093280
14.273367	0.2	1.093899
14.276700	0.2	1.093643
14.280033	0.2	1.092218
14.283367	0.2	1.090006
14.286700	0.2	1.088157
14.290033	0.2	1.087426
14.293367	0.2	1.087361
14.296700	0.2	1.087189
14.300033	0.2	1.086919
14.303367	0.2	1.087110
14.306700	0.2	1.088027
14.310033	0.2	1.089536
14.313367	0.2	1.091240
14.316700	0.2	1.092623
14.320033	0.2	1.093131
14.323367	0.2	1.092427
14.326700	0.2	1.090686
14.330033	0.2	1.088479
14.333367	0.2	1.086271
14.336700	0.2	1.084362
14.340033	0.2	1.083049
14.343367	0.2	1.082523
14.346700	0.2	1.082676
14.350033	0.2	1.083198
14.353367	0.2	1.083934
14.356700	0.2	1.084842
14.360033	0.2	1.085731
14.363367	0.2	1.086439
14.366700	0.2	1.086779
14.370033	0.2	1.086453
14.373367	0.2	1.085252
14.376700	0.2	1.083440
14.380033	0.2	1.081876
14.383367	0.2	1.081503
14.386700	0.2	1.082500
14.390033	0.2	1.083980
14.393367	0.2	1.084683
14.396700	0.2	1.084018
14.400033	0.2	1.082341
14.403367	0.2	1.080427
14.406700	0.2	1.078942
14.410033	0.2	1.078360
14.413367	0.2	1.078928
14.416700	0.2	1.080246
14.420033	0.2	1.081279
14.423367	0.2	1.081186
14.426700	0.2	1.080115
14.430033	0.2	1.078909
14.433367	0.2	1.078108
14.436700	0.2	1.077726
14.440033	0.2	1.077913
14.443367	0.2	1.078933
14.446700	0.2	1.080600
14.450033	0.2	1.082257
14.453367	0.2	1.083296
14.456700	0.2	1.083571
14.460033	0.2	1.083286
14.463367	0.2	1.082541
14.466700	0.2	1.081252
14.470033	0.2	1.079571
14.473367	0.2	1.078071
14.476700	0.2	1.077442
14.480033	0.2	1.077945
14.483367	0.2	1.079105
14.486700	0.2	1.080036
14.490033	0.2	1.080385
14.493367	0.2	1.080511
14.496700	0.2	1.080604
14.500033	0.2	1.080493
14.503367	0.2	1.080143
14.506700	0.2	1.079659
14.510033	0.2	1.079021
14.513367	0.2	1.078271
14.516700	0.2	1.077568
14.520033	0.2	1.077182
14.523367	0.2	1.077377
14.526700	0.2	1.077908
14.530033	0.2	1.077964
14.533367	0.2	1.077112
14.536700	0.2	1.075966
14.540033	0.2	1.075729
14.543367	0.2	1.077233
14.546700	0.2	1.080269
14.550033	0.2	1.083720
14.553367	0.2	1.086392
14.556700	0.2	1.087785
14.560033	0.2	1.088106
14.563367	0.2	1.087808
14.566700	0.2	1.087314
14.570033	0.2	1.086965
14.573367	0.2	1.086970
14.576700	0.2	1.087231
14.580033	0.2	1.087463
14.583367	0.2	1.087622
14.586700	0.2	1.087864
14.590033	0.2	1.088134
14.593367	0.2	1.088125
14.596700	0.2	1.087706
14.600033	0.2	1.086984
14.603367	0.2	1.085857
14.606700	0.2	1.084139
14.610033	0.2	1.082034
14.613367	0.2	1.079976
14.616700	0.2	1.078369
14.620033	0.2	1.077624
14.623367	0.2	1.078136
14.626700	0.2	1.080050
14.630033	0.2	1.083114
14.633367	0.2	1.086709
14.636700	0.2	1.090094
14.640033	0.2	1.092646
14.643367	0.2	1.094076
14.646700	0.2	1.094360
14.650033	0.2	1.093564
14.653367	0.2	1.091980
14.656700	0.2	1.090248
14.660033	0.2	1.089075
14.663367	0.2	1.088856
14.666700	0.2	1.089349
14.670033	0.2	1.089997
14.673367	0.2	1.090723
14.676700	0.2	1.092120
14.680033	0.2	1.094444
14.683367	0.2	1.096823
14.686700	0.2	1.098011
14.690033	0.2	1.097592
14.693367	0.2	1.096036
14.696700	0.2	1.094285
14.700033	0.2	1.093345
14.703367	0.2	1.093787
14.706700	0.2	1.095450
14.710033	0.2	1.097675
14.713367	0.2	1.099757
14.716700	0.2	1.101349
14.720033	0.2	1.102523
14.723367	0.2	1.103338
14.726700	0.2	1.103543
14.730033	0.2	1.103026
14.733367	0.2	1.102136
14.736700	0.2	1.101377
14.740033	0.2	1.101010
14.743367	0.2	1.101117
14.746700	0.2	1.101596
14.750033	0.2	1.102062
14.753367	0.2	1.102025
14.756700	0.2	1.101233
14.760033	0.2	1.099952
14.763367	0.2	1.098653
14.766700	0.2	1.097331
14.770033	0.2	1.095599
14.773367	0.2	1.093629
14.776700	0.2	1.092046
14.780033	0.2	1.090984
14.783367	0.2	1.090053
14.786700	0.2	1.089219
14.790033	0.2	1.088963
14.793367	0.2	1.089461
14.796700	0.2	1.090257
14.800033	0.2	1.090886
14.803367	0.2	1.091347
14.806700	0.2	1.091994
14.810033	0.2	1.093103
14.813367	0.2	1.094313
14.816700	0.2	1.094826
14.820033	0.2	1.094225
14.823367	0.2	1.093047
14.826700	0.2	1.092283
14.830033	0.2	1.092311
14.833367	0.2	1.092539
14.836700	0.2	1.092344
14.840033	0.2	1.091799
14.843367	0.2	1.091510
14.846700	0.2	1.091920
14.850033	0.2	1.092828
14.853367	0.2	1.093759
14.856700	0.2	1.094691
14.860033	0.2	1.095915
14.863367	0.2	1.097396
14.866700	0.2	1.098705
14.870033	0.2	1.099473
14.873367	0.2	1.099636
14.876700	0.2	1.099333
14.880033	0.2	1.098574
14.883367	0.2	1.097284
14.886700	0.2	1.095575
14.890033	0.2	1.093745
14.893367	0.2	1.092027
14.896700	0.2	1.090458
14.900033	0.2	1.088995
14.903367	0.2	1.087463
14.906700	0.2	1.085331
14.910033	0.2	1.082360
14.913367	0.2	1.079259
14.916700	0.2	1.076893
14.920033	0.2	1.075226
14.923367	0.2	1.073778
14.926700	0.2	1.072674
14.930033	0.2	1.072576
14.933367	0.2	1.073619
14.936700	0.2	1.075058
14.940033	0.2	1.076143
14.943367	0.2	1.076409
14.946700	0.2	1.075370
14.950033	0.2	1.072944
14.953367	0.2	1.069806
14.956700	0.2	1.066839
14.960033	0.2	1.064674
14.963367	0.2	1.063659
14.966700	0.2	1.063845
14.970033	0.2	1.064911
14.973367	0.2	1.066318
14.976700	0.2	1.067412
14.980033	0.2	1.067468
14.983367	0.2	1.066164
14.986700	0.2	1.064180
14.990033	0.2	1.062644
14.993367	0.2	1.062048
14.996700	0.2	1.062080
15.000033	0.2	1.062318
15.003367	0.2	1.062546
15.006700	0.2	1.062523
15.010033	0.2	1.061936
15.013367	0.2	1.060590
15.016700	0.2	1.058588
15.020033	0.2	1.056395
15.023367	0.2	1.054667
15.026700	0.2	1.053629
15.030033	0.2	1.052818
15.033367	0.2	1.051980
15.036700	0.2	1.051724
15.040033	0.2	1.052814
15.043367	0.2	1.055109
15.046700	0.2	1.057461
15.050033	0.2	1.058602
15.053367	0.2	1.058178
15.056700	0.2	1.056865
15.060033	0.2	1.055333
15.063367	0.2	1.053587
15.066700	0.2	1.051510
15.070033	0.2	1.049396
15.073367	0.2	1.047384
15.076700	0.2	1.045149
15.080033	0.2	1.042550
15.083367	0.2	1.039999
15.086700	0.2	1.038066
15.090033	0.2	1.037326
15.093367	0.2	1.038192
15.096700	0.2	1.040446
15.100033	0.2	1.043142
15.103367	0.2	1.045465
15.106700	0.2	1.047216
15.110033	0.2	1.048320
15.113367	0.2	1.048553
15.116700	0.2	1.047724
15.120033	0.2	1.046024
15.123367	0.2	1.044082
15.126700	0.2	1.042602
15.130033	0.2	1.042197
15.133367	0.2	1.042951
15.136700	0.2	1.044082
15.140033	0.2	1.044697
15.143367	0.2	1.044781
15.146700	0.2	1.044981
15.150033	0.2	1.045736
15.153367	0.2	1.046811
15.156700	0.2	1.047603
15.160033	0.2	1.047850
15.163367	0.2	1.047878
15.166700	0.2	1.047961
15.170033	0.2	1.048073
15.173367	0.2	1.048241
15.176700	0.2	1.048404
15.180033	0.2	1.048134
15.183367	0.2	1.046960
15.186700	0.2	1.045009
15.190033	0.2	1.043072
15.193367	0.2	1.042085
15.196700	0.2	1.042476
15.200033	0.2	1.043868
15.203367	0.2	1.045410
15.206700	0.2	1.046304
15.210033	0.2	1.046238
15.213367	0.2	1.045470
15.216700	0.2	1.044357
15.220033	0.2	1.043053
15.223367	0.2	1.041824
15.226700	0.2	1.041181
15.230033	0.2	1.041410
15.233367	0.2	1.041968
15.236700	0.2	1.041698
15.240033	0.2	1.040013
15.243367	0.2	1.037386
15.246700	0.2	1.034690
15.250033	0.2	1.032632
15.253367	0.2	1.031933
15.256700	0.2	1.033130
15.260033	0.2	1.035952
15.263367	0.2	1.039240
15.266700	0.2	1.041843
15.270033	0.2	1.043282
15.273367	0.2	1.043594
15.276700	0.2	1.042942
15.280033	0.2	1.041666
15.283367	0.2	1.040353
15.286700	0.2	1.039584
15.290033	0.2	1.039552
15.293367	0.2	1.040106
15.296700	0.2	1.041070
15.300033	0.2	1.042513
15.303367	0.2	1.044567
15.306700	0.2	1.046769
15.310033	0.2	1.047971
15.313367	0.2	1.047156
15.316700	0.2	1.044306
15.320033	0.2	1.040432
15.323367	0.2	1.036883
15.326700	0.2	1.034639
15.330033	0.2	1.033815
15.333367	0.2	1.033638
15.336700	0.2	1.032972
15.340033	0.2	1.031342
15.343367	0.2	1.029666
15.346700	0.2	1.029382
15.350033	0.2	1.030839
15.353367	0.2	1.032962
15.356700	0.2	1.034373
15.360033	0.2	1.034616
15.363367	0.2	1.034066
15.366700	0.2	1.033125
15.370033	0.2	1.031971
15.373367	0.2	1.030779
15.376700	0.2	1.029642
15.380033	0.2	1.028567
15.383367	0.2	1.027645
15.386700	0.2	1.026886
15.390033	0.2	1.025987
15.393367	0.2	1.024958
15.396700	0.2	1.024590
15.400033	0.2	1.025479
15.403367	0.2	1.027142
15.406700	0.2	1.028567
15.410033	0.2	1.028925
15.413367	0.2	1.027836
15.416700	0.2	1.025759
15.420033	0.2	1.024050
15.423367	0.2	1.023849
15.426700	0.2	1.025274
15.430033	0.2	1.027700
15.433367	0.2	1.030187
15.436700	0.2	1.031784
15.440033	0.2	1.032138
15.443367	0.2	1.031775
15.446700	0.2	1.031416
15.450033	0.2	1.031058
15.453367	0.2	1.030276
15.456700	0.2	1.029023
15.460033	0.2	1.027752
15.463367	0.2	1.027221
15.466700	0.2	1.028138
15.470033	0.2	1.030397
15.473367	0.2	1.032916
15.476700	0.2	1.034625
15.480033	0.2	1.035333
15.483367	0.2	1.035449
15.486700	0.2	1.035277
15.490033	0.2	1.035007
15.493367	0.2	1.035035
15.496700	0.2	1.035426
15.500033	0.2	1.035659
15.503367	0.2	1.035319
15.506700	0.2	1.034578
15.510033	0.2	1.033959
15.513367	0.2	1.033917
15.516700	0.2	1.034467
15.520033	0.2	1.035142
15.523367	0.2	1.035407
15.526700	0.2	1.034904
15.530033	0.2	1.033591
15.533367	0.2	1.031682
15.536700	0.2	1.029554
15.540033	0.2	1.027868
15.543367	0.2	1.027319
15.546700	0.2	1.028152
15.550033	0.2	1.029959
15.553367	0.2	1.031696
15.556700	0.2	1.032446
15.560033	0.2	1.032553
15.563367	0.2	1.033228
15.566700	0.2	1.034909
15.570033	0.2	1.036660
15.573367	0.2	1.037475
15.576700	0.2	1.037400
15.580033	0.2	1.036995
15.583367	0.2	1.036450
15.586700	0.2	1.035673
15.590033	0.2	1.034797
15.593367	0.2	1.034318
15.596700	0.2	1.034555
15.600033	0.2	1.035277
15.603367	0.2	1.036329
15.606700	0.2	1.037968
15.610033	0.2	1.040236
15.613367	0.2	1.042485
15.616700	0.2	1.043859
15.620033	0.2	1.043994
15.623367	0.2	1.043119
15.626700	0.2	1.041642
15.630033	0.2	1.040166
15.633367	0.2	1.039454
15.636700	0.2	1.039952
15.640033	0.2	1.041419
15.643367	0.2	1.043123
15.646700	0.2	1.044315
15.650033	0.2	1.044362
15.653367	0.2	1.042974
15.656700	0.2	1.040613
15.660033	0.2	1.038234
15.663367	0.2	1.036455
15.666700	0.2	1.035333
15.670033	0.2	1.034820
15.673367	0.2	1.035025
15.676700	0.2	1.035975
15.680033	0.2	1.037410
15.683367	0.2	1.038881
15.686700	0.2	1.039784
15.690033	0.2	1.039617
15.693367	0.2	1.038532
15.696700	0.2	1.037261
15.700033	0.2	1.036460
15.703367	0.2	1.036623
15.706700	0.2	1.038136
15.710033	0.2	1.040818
15.713367	0.2	1.043756
15.716700	0.2	1.045843
15.720033	0.2	1.046555
15.723367	0.2	1.046350
15.726700	0.2	1.046038
15.730033	0.2	1.045866
15.733367	0.2	1.045549
15.736700	0.2	1.044781
15.740033	0.2	1.043510
15.743367	0.2	1.041708
15.746700	0.2	1.039407
15.750033	0.2	1.037060
15.753367	0.2	1.035542
15.756700	0.2	1.035407
15.760033	0.2	1.036432
15.763367	0.2	1.037852
15.766700	0.2	1.039016
15.770033	0.2	1.039715
15.773367	0.2	1.039901
15.776700	0.2	1.039663
15.780033	0.2	1.039384
15.783367	0.2	1.039384
15.786700	0.2	1.039403
15.790033	0.2	1.038914
15.793367	0.2	1.037843
15.796700	0.2	1.036506
15.800033	0.2	1.034965
15.803367	0.2	1.032953
15.806700	0.2	1.030425
15.810033	0.2	1.027943
15.813367	0.2	1.026322
15.816700	0.2	1.026015
15.820033	0.2	1.027058
15.823367	0.2	1.029158
15.826700	0.2	1.031728
15.830033	0.2	1.034169
15.833367	0.2	1.036022
15.836700	0.2	1.037032
15.840033	0.2	1.037321
15.843367	0.2	1.037223
15.846700	0.2	1.036958
15.850033	0.2	1.036609
15.853367	0.2	1.036124
15.856700	0.2	1.035342
15.860033	0.2	1.034164
15.863367	0.2	1.032604
15.866700	0.2	1.030727
15.870033	0.2	1.028911
15.873367	0.2	1.027798
15.876700	0.2	1.027631
15.880033	0.2	1.027924
15.883367	0.2	1.027985
15.886700	0.2	1.027505
15.890033	0.2	1.026625
15.893367	0.2	1.025754
15.896700	0.2	1.025330
15.900033	0.2	1.025363
15.903367	0.2	1.025554
15.906700	0.2	1.025829
15.910033	0.2	1.026294
15.913367	0.2	1.027016
15.916700	0.2	1.027938
15.920033	0.2	1.028730
15.923367	0.2	1.028986
15.926700	0.2	1.028655
15.930033	0.2	1.027929
15.933367	0.2	1.026825
15.936700	0.2	1.025093
15.940033	0.2	1.022639
15.943367	0.2	1.020120
15.946700	0.2	1.018588
15.950033	0.2	1.018490
15.953367	0.2	1.019323
15.956700	0.2	1.020180
15.960033	0.2	1.020441
15.963367	0.2	1.020017
15.966700	0.2	1.019123
15.970033	0.2	1.018182
15.973367	0.2	1.017568
15.976700	0.2	1.017097
15.980033	0.2	1.016315
15.983367	0.2	1.015323
15.986700	0.2	1.014802
15.990033	0.2	1.015179
15.993367	0.2	1.016129
15.996700	0.2	1.016944
16.000033	0.2	1.017209
16.003367	0.2	1.016911
16.006700	0.2	1.016059
16.010033	0.2	1.014741
16.013367	0.2	1.013684
16.016700	0.2	1.013852
16.020033	0.2	1.015281
16.023367	0.2	1.016967
16.026700	0.2	1.017959
16.030033	0.2	1.018029
16.033367	0.2	1.017391
16.036700	0.2	1.016553
16.040033	0.2	1.016245
16.043367	0.2	1.016879
16.046700	0.2	1.018201
16.050033	0.2	1.019635
16.053367	0.2	1.020618
16.056700	0.2	1.020669
16.060033	0.2	1.019724
16.063367	0.2	1.018527
16.066700	0.2	1.018057
16.070033	0.2	1.018392
16.073367	0.2	1.018541
16.076700	0.2	1.017638
16.080033	0.2	1.016031
16.083367	0.2	1.014839
16.086700	0.2	1.014797
16.090033	0.2	1.015761
16.093367	0.2	1.016860
16.096700	0.2	1.016981
16.100033	0.2	1.015658
16.103367	0.2	1.013530
16.106700	0.2	1.011826
16.110033	0.2	1.011486
16.113367	0.2	1.012613
16.116700	0.2	1.014583
16.120033	0.2	1.016469
16.123367	0.2	1.017521
16.126700	0.2	1.017288
16.130033	0.2	1.015579
16.133367	0.2	1.012855
16.136700	0.2	1.009949
16.140033	0.2	1.007332
16.143367	0.2	1.005223
16.146700	0.2	1.003984
16.150033	0.2	1.003775
16.153367	0.2	1.004483
16.156700	0.2	1.006094
16.160033	0.2	1.008376
16.163367	0.2	1.010611
16.166700	0.2	1.012292
16.170033	0.2	1.013591
16.173367	0.2	1.014960
16.176700	0.2	1.016501
16.180033	0.2	1.017768
16.183367	0.2	1.018206
16.186700	0.2	1.017861
16.190033	0.2	1.017386
16.193367	0.2	1.017340
16.196700	0.2	1.017670
16.200033	0.2	1.018010
16.203367	0.2	1.018164
16.206700	0.2	1.018182
16.210033	0.2	1.018043
16.213367	0.2	1.017591
16.216700	0.2	1.016934
16.220033	0.2	1.016543
16.223367	0.2	1.016753
16.226700	0.2	1.017530
16.230033	0.2	1.018858
16.233367	0.2	1.020734
16.236700	0.2	1.022778
16.240033	0.2	1.024180
16.243367	0.2	1.024259
16.246700	0.2	1.023030
16.250033	0.2	1.021186
16.253367	0.2	1.019593
16.256700	0.2	1.018955
16.260033	0.2	1.019430
16.263367	0.2	1.020515
16.266700	0.2	1.021568
16.270033	0.2	1.022406
16.273367	0.2	1.023295
16.276700	0.2	1.024525
16.280033	0.2	1.026224
16.283367	0.2	1.028371
16.286700	0.2	1.030727
16.290033	0.2	1.032623
16.293367	0.2	1.033274
16.296700	0.2	1.032427
16.300033	0.2	1.030588
16.303367	0.2	1.028781
16.306700	0.2	1.028250
16.310033	0.2	1.029824
16.313367	0.2	1.033116
16.316700	0.2	1.036664
16.320033	0.2	1.039212
16.323367	0.2	1.040478
16.326700	0.2	1.040944
16.330033	0.2	1.041424
16.333367	0.2	1.042476
16.336700	0.2	1.043831
16.340033	0.2	1.044688
16.343367	0.2	1.044711
16.346700	0.2	1.044539
16.350033	0.2	1.044981
16.353367	0.2	1.046024
16.356700	0.2	1.046904
16.360033	0.2	1.046802
16.363367	0.2	1.045321
16.366700	0.2	1.042881
16.370033	0.2	1.040604
16.373367	0.2	1.039249
16.376700	0.2	1.038532
16.380033	0.2	1.038043
16.383367	0.2	1.037926
16.386700	0.2	1.038355
16.390033	0.2	1.039002
16.393367	0.2	1.039412
16.396700	0.2	1.039593
16.400033	0.2	1.039761
16.403367	0.2	1.040045
16.406700	0.2	1.040646
16.410033	0.2	1.041610
16.413367	0.2	1.042290
16.416700	0.2	1.041973
16.420033	0.2	1.040823
16.423367	0.2	1.039621
16.426700	0.2	1.038839
16.430033	0.2	1.038387
16.433367	0.2	1.037917
16.436700	0.2	1.037219
16.440033	0.2	1.036492
16.443367	0.2	1.036325
16.446700	0.2	1.037163
16.450033	0.2	1.038774
16.453367	0.2	1.040450
16.456700	0.2	1.041628
16.460033	0.2	1.042085
16.463367	0.2	1.041843
16.466700	0.2	1.041000
16.470033	0.2	1.039598
16.473367	0.2	1.037773
16.476700	0.2	1.035966
16.480033	0.2	1.034490
16.483367	0.2	1.033084
16.486700	0.2	1.031337
16.490033	0.2	1.029288
16.493367	0.2	1.027463
16.496700	0.2	1.026401
16.500033	0.2	1.026159
16.503367	0.2	1.026234
16.506700	0.2	1.025833
16.510033	0.2	1.024716
16.513367	0.2	1.023705
16.516700	0.2	1.023742
16.520033	0.2	1.024641
16.523367	0.2	1.025354
16.526700	0.2	1.025298
16.530033	0.2	1.024855
16.533367	0.2	1.024590
16.536700	0.2	1.024548
16.540033	0.2	1.024380
16.543367	0.2	1.023822
16.546700	0.2	1.022932
16.550033	0.2	1.022029
16.553367	0.2	1.021419
16.556700	0.2	1.021079
16.560033	0.2	1.020692
16.563367	0.2	1.020161
16.566700	0.2	1.019817
16.570033	0.2	1.019957
16.573367	0.2	1.020581
16.576700	0.2	1.021652
16.580033	0.2	1.023123
16.583367	0.2	1.024674
16.586700	0.2	1.025754
16.590033	0.2	1.025912
16.593367	0.2	1.025088
16.596700	0.2	1.023705
16.600033	0.2	1.022248
16.603367	0.2	1.020725
16.606700	0.2	1.018988
16.610033	0.2	1.017288
16.613367	0.2	1.016315
16.616700	0.2	1.016711
16.620033	0.2	1.018676
16.623367	0.2	1.021801
16.626700	0.2	1.025209
16.630033	0.2	1.027794
16.633367	0.2	1.028711
16.636700	0.2	1.027696
16.640033	0.2	1.025205
16.643367	0.2	1.022387
16.646700	0.2	1.020581
16.650033	0.2	1.020152
16.653367	0.2	1.020245
16.656700	0.2	1.019873
16.660033	0.2	1.019007
16.663367	0.2	1.018280
16.666700	0.2	1.018178
16.670033	0.2	1.018555
16.673367	0.2	1.018834
16.676700	0.2	1.018690
16.680033	0.2	1.018257
16.683367	0.2	1.017726
16.686700	0.2	1.017326
16.690033	0.2	1.017195
16.693367	0.2	1.017116
16.696700	0.2	1.016809
16.700033	0.2	1.016324
16.703367	0.2	1.015887
16.706700	0.2	1.015589
16.710033	0.2	1.015384
16.713367	0.2	1.015142
16.716700	0.2	1.014746
16.720033	0.2	1.014168
16.723367	0.2	1.013512
16.726700	0.2	1.013041
16.730033	0.2	1.012953
16.733367	0.2	1.013204
16.736700	0.2	1.013749
16.740033	0.2	1.014741
16.743367	0.2	1.016255
16.746700	0.2	1.018159
16.750033	0.2	1.020259
16.753367	0.2	1.022164
16.756700	0.2	1.023323
16.760033	0.2	1.023416
16.763367	0.2	1.022578
16.766700	0.2	1.021419
16.770033	0.2	1.020748
16.773367	0.2	1.020916
16.776700	0.2	1.021251
16.780033	0.2	1.020702
16.783367	0.2	1.019062
16.786700	0.2	1.017302
16.790033	0.2	1.016739
16.793367	0.2	1.017991
16.796700	0.2	1.020688
16.800033	0.2	1.024022
16.803367	0.2	1.027253
16.806700	0.2	1.029759
16.810033	0.2	1.031370
16.813367	0.2	1.032595
16.816700	0.2	1.034164
16.820033	0.2	1.036343
16.823367	0.2	1.039053
16.826700	0.2	1.042476
16.830033	0.2	1.046984
16.833367	0.2	1.052562
16.836700	0.2	1.058797
16.840033	0.2	1.065284
16.843367	0.2	1.071608
16.846700	0.2	1.077442
16.850033	0.2	1.082961
16.853367	0.2	1.088828
16.856700	0.2	1.095654
16.860033	0.2	1.103454
16.863367	0.2	1.111613
16.866700	0.2	1.119464
16.870033	0.2	1.126933
16.873367	0.2	1.134751
16.876700	0.2	1.143957
16.880033	0.2	1.154942
16.883367	0.2	1.167050
16.886700	0.2	1.179515
16.890033	0.2	1.192768
16.893367	0.2	1.208317
16.896700	0.2	1.227474
16.900033	0.2	1.250603
16.903367	0.2	1.277495
16.906700	0.2	1.308168
16.910033	0.2	1.343340
16.913367	0.2	1.384811
16.916700	0.2	1.435773
16.920033	0.2	1.500444
16.923367	0.2	1.582820
16.926700	0.2	1.684395
16.930033	0.2	1.800330
16.933367	0.2	1.915777
16.936700	0.2	2.007391
16.940033	0.2	2.051750
16.943367	0.2	2.035946
16.946700	0.2	1.963791
16.950033	0.2	1.854259
16.953367	0.2	1.733671
16.956700	0.2	1.626606
16.960033	0.2	1.549502
16.963367	0.2	1.508552
16.966700	0.2	1.501660
16.970033	0.2	1.522158
16.973367	0.2	1.562214
16.976700	0.2	1.615100
16.980033	0.2	1.675868
16.983367	0.2	1.740763
16.986700	0.2	1.806915
16.990033	0.2	1.872568
16.993367	0.2	1.936997
16.996700	0.2	1.999903
17.000033	0.2	2.061143
17.003367	0.2	2.120906
17.006700	0.2	2.179611
17.010033	0.2	2.237405
17.013367	0.2	2.294099
17.016700	0.2	2.350016
17.020033	0.2	2.406966
17.023367	0.2	2.467246
17.026700	0.2	2.531591
17.030033	0.2	2.599144
17.033367	0.2	2.668691
17.036700	0.2	2.739336
17.040033	0.2	2.810457
17.043367	0.2	2.881368
17.046700	0.2	2.950705
17.050033	0.2	3.015874
17.053367	0.2	3.073327
17.056700	0.2	3.120028
17.060033	0.2	3.154888
17.063367	0.2	3.178902
17.066700	0.2	3.194632
17.070033	0.2	3.205505
17.073367	0.2	3.214730
17.076700	0.2	3.224234
17.080033	0.2	3.234628
17.083367	0.2	3.245790
17.086700	0.2	3.257184
17.090033	0.2	3.267927
17.093367	0.2	3.277240
17.096700	0.2	3.284840
17.100033	0.2	3.290642
17.103367	0.2	3.294265
17.106700	0.2	3.294940
17.110033	0.2	3.292132
17.113367	0.2	3.286023
17.116700	0.2	3.277115
17.120033	0.2	3.265501
17.123367	0.2	3.250744
17.126700	0.2	3.232448
17.130033	0.2	3.211307
17.133367	0.2	3.189389
17.136700	0.2	3.169216
17.140033	0.2	3.152322
17.143367	0.2	3.138790
17.146700	0.2	3.128247
17.150033	0.2	3.120392
17.153367	0.2	3.114785
17.156700	0.2	3.111372
17.160033	0.2	3.110818
17.163367	0.2	3.113584
17.166700	0.2	3.119232
17.170033	0.2	3.126613
17.173367	0.2	3.134240
17.176700	0.2	3.140946
17.180033	0.2	3.146422
17.183367	0.2	3.151065
17.186700	0.2	3.155363
17.190033	0.2	3.159698
