URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/650.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	WT fed 500 -3
Number	75
Position	Y:B5
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/11/2022 6:19:31 AM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003350
Time Max. (min)	28.000017
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.545266
Signal Max.	70.751691
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
14.513350	0.2	1.115720
14.516683	0.2	1.114309
14.520017	0.2	1.112968
14.523350	0.2	1.111864
14.526683	0.2	1.111249
14.530017	0.2	1.111659
14.533350	0.2	1.113075
14.536683	0.2	1.114486
14.540017	0.2	1.115007
14.543350	0.2	1.114714
14.546683	0.2	1.114048
14.550017	0.2	1.113168
14.553350	0.2	1.112204
14.556683	0.2	1.111622
14.560017	0.2	1.111845
14.563350	0.2	1.112772
14.566683	0.2	1.113848
14.570017	0.2	1.114425
14.573350	0.2	1.114472
14.576683	0.2	1.114802
14.580017	0.2	1.116171
14.583350	0.2	1.118509
14.586683	0.2	1.120963
14.590017	0.2	1.122416
14.593350	0.2	1.122304
14.596683	0.2	1.121154
14.600017	0.2	1.119897
14.603350	0.2	1.118965
14.606683	0.2	1.118453
14.610017	0.2	1.118532
14.613350	0.2	1.119082
14.616683	0.2	1.119538
14.620017	0.2	1.119380
14.623350	0.2	1.118612
14.626683	0.2	1.117778
14.630017	0.2	1.117485
14.633350	0.2	1.117848
14.636683	0.2	1.118500
14.640017	0.2	1.119003
14.643350	0.2	1.119138
14.646683	0.2	1.118970
14.650017	0.2	1.118793
14.653350	0.2	1.119040
14.656683	0.2	1.120022
14.660017	0.2	1.121568
14.663350	0.2	1.123124
14.666683	0.2	1.124134
14.670017	0.2	1.124293
14.673350	0.2	1.123669
14.676683	0.2	1.122756
14.680017	0.2	1.122132
14.683350	0.2	1.122011
14.686683	0.2	1.122286
14.690017	0.2	1.122677
14.693350	0.2	1.122849
14.696683	0.2	1.122858
14.700017	0.2	1.123096
14.703350	0.2	1.123804
14.706683	0.2	1.125047
14.710017	0.2	1.126886
14.713350	0.2	1.129056
14.716683	0.2	1.130933
14.720017	0.2	1.131981
14.723350	0.2	1.132083
14.726683	0.2	1.131510
14.730017	0.2	1.130681
14.733350	0.2	1.129685
14.736683	0.2	1.128335
14.740017	0.2	1.126709
14.743350	0.2	1.125410
14.746683	0.2	1.125224
14.750017	0.2	1.126355
14.753350	0.2	1.127967
14.756683	0.2	1.128782
14.760017	0.2	1.128204
14.763350	0.2	1.126742
14.766683	0.2	1.125378
14.770017	0.2	1.124907
14.773350	0.2	1.125620
14.776683	0.2	1.127049
14.780017	0.2	1.128078
14.783350	0.2	1.127687
14.786683	0.2	1.125634
14.790017	0.2	1.122653
14.793350	0.2	1.119999
14.796683	0.2	1.118509
14.800017	0.2	1.118258
14.803350	0.2	1.118924
14.806683	0.2	1.120158
14.810017	0.2	1.121708
14.813350	0.2	1.123352
14.816683	0.2	1.124674
14.820017	0.2	1.125075
14.823350	0.2	1.124367
14.826683	0.2	1.123236
14.830017	0.2	1.122598
14.833350	0.2	1.122900
14.836683	0.2	1.124283
14.840017	0.2	1.126640
14.843350	0.2	1.129513
14.846683	0.2	1.132363
14.850017	0.2	1.134705
14.853350	0.2	1.136004
14.856683	0.2	1.135846
14.860017	0.2	1.134323
14.863350	0.2	1.132032
14.866683	0.2	1.129759
14.870017	0.2	1.128200
14.873350	0.2	1.127562
14.876683	0.2	1.127468
14.880017	0.2	1.127278
14.883350	0.2	1.126667
14.886683	0.2	1.125908
14.890017	0.2	1.125569
14.893350	0.2	1.125755
14.896683	0.2	1.125997
14.900017	0.2	1.125801
14.903350	0.2	1.124884
14.906683	0.2	1.123138
14.910017	0.2	1.121010
14.913350	0.2	1.119385
14.916683	0.2	1.118807
14.920017	0.2	1.119236
14.923350	0.2	1.120325
14.926683	0.2	1.121568
14.930017	0.2	1.122332
14.933350	0.2	1.122197
14.936683	0.2	1.121447
14.940017	0.2	1.120567
14.943350	0.2	1.119385
14.946683	0.2	1.117163
14.950017	0.2	1.113540
14.953350	0.2	1.109084
14.956683	0.2	1.104949
14.960017	0.2	1.102164
14.963350	0.2	1.101252
14.966683	0.2	1.102127
14.970017	0.2	1.104185
14.973350	0.2	1.106700
14.976683	0.2	1.109159
14.980017	0.2	1.111119
14.983350	0.2	1.112069
14.986683	0.2	1.111599
14.990017	0.2	1.109801
14.993350	0.2	1.107124
14.996683	0.2	1.103953
15.000017	0.2	1.100595
15.003350	0.2	1.097377
15.006683	0.2	1.094597
15.010017	0.2	1.092628
15.013350	0.2	1.091878
15.016683	0.2	1.092474
15.020017	0.2	1.093997
15.023350	0.2	1.095911
15.026683	0.2	1.098136
15.030017	0.2	1.100674
15.033350	0.2	1.102919
15.036683	0.2	1.103873
15.040017	0.2	1.102802
15.043350	0.2	1.099608
15.046683	0.2	1.095124
15.050017	0.2	1.090867
15.053350	0.2	1.087962
15.056683	0.2	1.086346
15.060017	0.2	1.085280
15.063350	0.2	1.084348
15.066683	0.2	1.083775
15.070017	0.2	1.084041
15.073350	0.2	1.085321
15.076683	0.2	1.087086
15.080017	0.2	1.088460
15.083350	0.2	1.088968
15.086683	0.2	1.088725
15.090017	0.2	1.087994
15.093350	0.2	1.086998
15.096683	0.2	1.086039
15.100017	0.2	1.085489
15.103350	0.2	1.085359
15.106683	0.2	1.085070
15.110017	0.2	1.084125
15.113350	0.2	1.082858
15.116683	0.2	1.081955
15.120017	0.2	1.081657
15.123350	0.2	1.081848
15.126683	0.2	1.082551
15.130017	0.2	1.084101
15.133350	0.2	1.086639
15.136683	0.2	1.089494
15.140017	0.2	1.091659
15.143350	0.2	1.092614
15.146683	0.2	1.092264
15.150017	0.2	1.090849
15.153350	0.2	1.089061
15.156683	0.2	1.087538
15.160017	0.2	1.086299
15.163350	0.2	1.085065
15.166683	0.2	1.083836
15.170017	0.2	1.082807
15.173350	0.2	1.081959
15.176683	0.2	1.080995
15.180017	0.2	1.079673
15.183350	0.2	1.078052
15.186683	0.2	1.076590
15.190017	0.2	1.076069
15.193350	0.2	1.077228
15.196683	0.2	1.079831
15.200017	0.2	1.082509
15.203350	0.2	1.084046
15.206683	0.2	1.084362
15.210017	0.2	1.084022
15.213350	0.2	1.083477
15.216683	0.2	1.082988
15.220017	0.2	1.082625
15.223350	0.2	1.082239
15.226683	0.2	1.081578
15.230017	0.2	1.080292
15.233350	0.2	1.078113
15.236683	0.2	1.075189
15.240017	0.2	1.072190
15.243350	0.2	1.069908
15.246683	0.2	1.068874
15.250017	0.2	1.069158
15.253350	0.2	1.070392
15.256683	0.2	1.072129
15.260017	0.2	1.074099
15.263350	0.2	1.075934
15.266683	0.2	1.077224
15.270017	0.2	1.077899
15.273350	0.2	1.078346
15.276683	0.2	1.079147
15.280017	0.2	1.080469
15.283350	0.2	1.081615
15.286683	0.2	1.081554
15.290017	0.2	1.079934
15.293350	0.2	1.077275
15.296683	0.2	1.074248
15.300017	0.2	1.071342
15.303350	0.2	1.069321
15.306683	0.2	1.069191
15.310017	0.2	1.071147
15.313350	0.2	1.074071
15.316683	0.2	1.076590
15.320017	0.2	1.078388
15.323350	0.2	1.080167
15.326683	0.2	1.082243
15.330017	0.2	1.083910
15.333350	0.2	1.084451
15.336683	0.2	1.083878
15.340017	0.2	1.082243
15.343350	0.2	1.079314
15.346683	0.2	1.075356
15.350017	0.2	1.071580
15.353350	0.2	1.069214
15.356683	0.2	1.068604
15.360017	0.2	1.069298
15.363350	0.2	1.070695
15.366683	0.2	1.072385
15.370017	0.2	1.073792
15.373350	0.2	1.074006
15.376683	0.2	1.072539
15.380017	0.2	1.070164
15.383350	0.2	1.068488
15.386683	0.2	1.068385
15.390017	0.2	1.069303
15.393350	0.2	1.070295
15.396683	0.2	1.070937
15.400017	0.2	1.071310
15.403350	0.2	1.071761
15.406683	0.2	1.072441
15.410017	0.2	1.073056
15.413350	0.2	1.073410
15.416683	0.2	1.073699
15.420017	0.2	1.073936
15.423350	0.2	1.073675
15.426683	0.2	1.072618
15.430017	0.2	1.071105
15.433350	0.2	1.069871
15.436683	0.2	1.069596
15.440017	0.2	1.070644
15.443350	0.2	1.073037
15.446683	0.2	1.076367
15.450017	0.2	1.079752
15.453350	0.2	1.082039
15.456683	0.2	1.082313
15.460017	0.2	1.080548
15.463350	0.2	1.077955
15.466683	0.2	1.076288
15.470017	0.2	1.076362
15.473350	0.2	1.077405
15.476683	0.2	1.077899
15.480017	0.2	1.077014
15.483350	0.2	1.075123
15.486683	0.2	1.073177
15.490017	0.2	1.071985
15.493350	0.2	1.071831
15.496683	0.2	1.072460
15.500017	0.2	1.073470
15.503350	0.2	1.074555
15.506683	0.2	1.075412
15.510017	0.2	1.075622
15.513350	0.2	1.074728
15.516683	0.2	1.072702
15.520017	0.2	1.070350
15.523350	0.2	1.068795
15.526683	0.2	1.068609
15.530017	0.2	1.069591
15.533350	0.2	1.071184
15.536683	0.2	1.072772
15.540017	0.2	1.073880
15.543350	0.2	1.074346
15.546683	0.2	1.074388
15.550017	0.2	1.074285
15.553350	0.2	1.073913
15.556683	0.2	1.072786
15.560017	0.2	1.070728
15.563350	0.2	1.068423
15.566683	0.2	1.066988
15.570017	0.2	1.066853
15.573350	0.2	1.067431
15.576683	0.2	1.067966
15.580017	0.2	1.068190
15.583350	0.2	1.068194
15.586683	0.2	1.068120
15.590017	0.2	1.067738
15.593350	0.2	1.066853
15.596683	0.2	1.065908
15.600017	0.2	1.065349
15.603350	0.2	1.065060
15.606683	0.2	1.064981
15.610017	0.2	1.065466
15.613350	0.2	1.066672
15.616683	0.2	1.068311
15.620017	0.2	1.070080
15.623350	0.2	1.071640
15.626683	0.2	1.072739
15.630017	0.2	1.073382
15.633350	0.2	1.073554
15.636683	0.2	1.073191
15.640017	0.2	1.072418
15.643350	0.2	1.071552
15.646683	0.2	1.070942
15.650017	0.2	1.070760
15.653350	0.2	1.070783
15.656683	0.2	1.070593
15.660017	0.2	1.069815
15.663350	0.2	1.068297
15.666683	0.2	1.066453
15.670017	0.2	1.065191
15.673350	0.2	1.065130
15.676683	0.2	1.065885
15.680017	0.2	1.066481
15.683350	0.2	1.066513
15.686683	0.2	1.066336
15.690017	0.2	1.066257
15.693350	0.2	1.066192
15.696683	0.2	1.066043
15.700017	0.2	1.065885
15.703350	0.2	1.065684
15.706683	0.2	1.065251
15.710017	0.2	1.064567
15.713350	0.2	1.063878
15.716683	0.2	1.063477
15.720017	0.2	1.063612
15.723350	0.2	1.064250
15.726683	0.2	1.065172
15.730017	0.2	1.066299
15.733350	0.2	1.067668
15.736683	0.2	1.068986
15.740017	0.2	1.069624
15.743350	0.2	1.068949
15.746683	0.2	1.066918
15.750017	0.2	1.064218
15.753350	0.2	1.061768
15.756683	0.2	1.060101
15.760017	0.2	1.059277
15.763350	0.2	1.058942
15.766683	0.2	1.058648
15.770017	0.2	1.058304
15.773350	0.2	1.058243
15.776683	0.2	1.058653
15.780017	0.2	1.059021
15.783350	0.2	1.058611
15.786683	0.2	1.057386
15.790017	0.2	1.055952
15.793350	0.2	1.054811
15.796683	0.2	1.054239
15.800017	0.2	1.054564
15.803350	0.2	1.055705
15.806683	0.2	1.056902
15.810017	0.2	1.057331
15.813350	0.2	1.056856
15.816683	0.2	1.055994
15.820017	0.2	1.055496
15.823350	0.2	1.055966
15.826683	0.2	1.057391
15.830017	0.2	1.059202
15.833350	0.2	1.061023
15.836683	0.2	1.062783
15.840017	0.2	1.064022
15.843350	0.2	1.064232
15.846683	0.2	1.063640
15.850017	0.2	1.062849
15.853350	0.2	1.062057
15.856683	0.2	1.061093
15.860017	0.2	1.059859
15.863350	0.2	1.058606
15.866683	0.2	1.057619
15.870017	0.2	1.056753
15.873350	0.2	1.055887
15.876683	0.2	1.055365
15.880017	0.2	1.055375
15.883350	0.2	1.055566
15.886683	0.2	1.055794
15.890017	0.2	1.056627
15.893350	0.2	1.058667
15.896683	0.2	1.061619
15.900017	0.2	1.064343
15.903350	0.2	1.065619
15.906683	0.2	1.064725
15.910017	0.2	1.061908
15.913350	0.2	1.058392
15.916683	0.2	1.055552
15.920017	0.2	1.054099
15.923350	0.2	1.053698
15.926683	0.2	1.053256
15.930017	0.2	1.051966
15.933350	0.2	1.050187
15.936683	0.2	1.048911
15.940017	0.2	1.048665
15.943350	0.2	1.048963
15.946683	0.2	1.048730
15.950017	0.2	1.047384
15.953350	0.2	1.045358
15.956683	0.2	1.043747
15.960017	0.2	1.043817
15.963350	0.2	1.046257
15.966683	0.2	1.050360
15.970017	0.2	1.054369
15.973350	0.2	1.056697
15.976683	0.2	1.056907
15.980017	0.2	1.055710
15.983350	0.2	1.054215
15.986683	0.2	1.053228
15.990017	0.2	1.053084
15.993350	0.2	1.053582
15.996683	0.2	1.054201
16.000017	0.2	1.054695
16.003350	0.2	1.055133
16.006683	0.2	1.055272
16.010017	0.2	1.054602
16.013350	0.2	1.053093
16.016683	0.2	1.051147
16.020017	0.2	1.048986
16.023350	0.2	1.046853
16.026683	0.2	1.045354
16.030017	0.2	1.045046
16.033350	0.2	1.045968
16.036683	0.2	1.047626
16.040017	0.2	1.049256
16.043350	0.2	1.050318
16.046683	0.2	1.050755
16.050017	0.2	1.050811
16.053350	0.2	1.050602
16.056683	0.2	1.049940
16.060017	0.2	1.048609
16.063350	0.2	1.046960
16.066683	0.2	1.045996
16.070017	0.2	1.046453
16.073350	0.2	1.048027
16.076683	0.2	1.049703
16.080017	0.2	1.050597
16.083350	0.2	1.050616
16.086683	0.2	1.050313
16.090017	0.2	1.050066
16.093350	0.2	1.049861
16.096683	0.2	1.049726
16.100017	0.2	1.049954
16.103350	0.2	1.050923
16.106683	0.2	1.052548
16.110017	0.2	1.053815
16.113350	0.2	1.053577
16.116683	0.2	1.051687
16.120017	0.2	1.048921
16.123350	0.2	1.046266
16.126683	0.2	1.044450
16.130017	0.2	1.043673
16.133350	0.2	1.043766
16.136683	0.2	1.044506
16.140017	0.2	1.045503
16.143350	0.2	1.046173
16.146683	0.2	1.046192
16.150017	0.2	1.045773
16.153350	0.2	1.045302
16.156683	0.2	1.045079
16.160017	0.2	1.045344
16.163350	0.2	1.046197
16.166683	0.2	1.047617
16.170017	0.2	1.049466
16.173350	0.2	1.051412
16.176683	0.2	1.053140
16.180017	0.2	1.054467
16.183350	0.2	1.055161
16.186683	0.2	1.055393
16.190017	0.2	1.055971
16.193350	0.2	1.057419
16.196683	0.2	1.059398
16.200017	0.2	1.061233
16.203350	0.2	1.062336
16.206683	0.2	1.062304
16.210017	0.2	1.061317
16.213350	0.2	1.060292
16.216683	0.2	1.059999
16.220017	0.2	1.060273
16.223350	0.2	1.060353
16.226683	0.2	1.059650
16.230017	0.2	1.058150
16.233350	0.2	1.056516
16.236683	0.2	1.055659
16.240017	0.2	1.056134
16.243350	0.2	1.057750
16.246683	0.2	1.059663
16.250017	0.2	1.061074
16.253350	0.2	1.061778
16.256683	0.2	1.062169
16.260017	0.2	1.062700
16.263350	0.2	1.063417
16.266683	0.2	1.063906
16.270017	0.2	1.063831
16.273350	0.2	1.063510
16.276683	0.2	1.063626
16.280017	0.2	1.064497
16.283350	0.2	1.066090
16.286683	0.2	1.068367
16.290017	0.2	1.071109
16.293350	0.2	1.073955
16.296683	0.2	1.076641
16.300017	0.2	1.078737
16.303350	0.2	1.079645
16.306683	0.2	1.079272
16.310017	0.2	1.078146
16.313350	0.2	1.076949
16.316683	0.2	1.076241
16.320017	0.2	1.076264
16.323350	0.2	1.076725
16.326683	0.2	1.077144
16.330017	0.2	1.077354
16.333350	0.2	1.077573
16.336683	0.2	1.078178
16.340017	0.2	1.079259
16.343350	0.2	1.080208
16.346683	0.2	1.080045
16.350017	0.2	1.078425
16.353350	0.2	1.076115
16.356683	0.2	1.074313
16.360017	0.2	1.073852
16.363350	0.2	1.074844
16.366683	0.2	1.076418
16.370017	0.2	1.077154
16.373350	0.2	1.076199
16.376683	0.2	1.073955
16.380017	0.2	1.071598
16.383350	0.2	1.070010
16.386683	0.2	1.069056
16.390017	0.2	1.068106
16.393350	0.2	1.067030
16.396683	0.2	1.066118
16.400017	0.2	1.065419
16.403350	0.2	1.064958
16.406683	0.2	1.064981
16.410017	0.2	1.065698
16.413350	0.2	1.067007
16.416683	0.2	1.068548
16.420017	0.2	1.069787
16.423350	0.2	1.070304
16.426683	0.2	1.070267
16.430017	0.2	1.070197
16.433350	0.2	1.070253
16.436683	0.2	1.070201
16.440017	0.2	1.069759
16.443350	0.2	1.068613
16.446683	0.2	1.066686
16.450017	0.2	1.064530
16.453350	0.2	1.062844
16.456683	0.2	1.061833
16.460017	0.2	1.061209
16.463350	0.2	1.060381
16.466683	0.2	1.059109
16.470017	0.2	1.057745
16.473350	0.2	1.056632
16.476683	0.2	1.055924
16.480017	0.2	1.055780
16.483350	0.2	1.055864
16.486683	0.2	1.055538
16.490017	0.2	1.054956
16.493350	0.2	1.054802
16.496683	0.2	1.054988
16.500017	0.2	1.054825
16.503350	0.2	1.054187
16.506683	0.2	1.053554
16.510017	0.2	1.053377
16.513350	0.2	1.053684
16.516683	0.2	1.054117
16.520017	0.2	1.054360
16.523350	0.2	1.054518
16.526683	0.2	1.054979
16.530017	0.2	1.055640
16.533350	0.2	1.055729
16.536683	0.2	1.054867
16.540017	0.2	1.053647
16.543350	0.2	1.052893
16.546683	0.2	1.053018
16.550017	0.2	1.054099
16.553350	0.2	1.055915
16.556683	0.2	1.057736
16.560017	0.2	1.058741
16.563350	0.2	1.058741
16.566683	0.2	1.058220
16.570017	0.2	1.057587
16.573350	0.2	1.056744
16.576683	0.2	1.055636
16.580017	0.2	1.054821
16.583350	0.2	1.055179
16.586683	0.2	1.057037
16.590017	0.2	1.059868
16.593350	0.2	1.062686
16.596683	0.2	1.064576
16.600017	0.2	1.065065
16.603350	0.2	1.064278
16.606683	0.2	1.062728
16.610017	0.2	1.060674
16.613350	0.2	1.058117
16.616683	0.2	1.055449
16.620017	0.2	1.053400
16.623350	0.2	1.052376
16.626683	0.2	1.052245
16.630017	0.2	1.052469
16.633350	0.2	1.052134
16.636683	0.2	1.050620
16.640017	0.2	1.048492
16.643350	0.2	1.047002
16.646683	0.2	1.046569
16.650017	0.2	1.046555
16.653350	0.2	1.046411
16.656683	0.2	1.046392
16.660017	0.2	1.046974
16.663350	0.2	1.048143
16.666683	0.2	1.049419
16.670017	0.2	1.050364
16.673350	0.2	1.050923
16.676683	0.2	1.050988
16.680017	0.2	1.050173
16.683350	0.2	1.048315
16.686683	0.2	1.046020
16.690017	0.2	1.044539
16.693350	0.2	1.044930
16.696683	0.2	1.047063
16.700017	0.2	1.049913
16.703350	0.2	1.052767
16.706683	0.2	1.055291
16.710017	0.2	1.056897
16.713350	0.2	1.057107
16.716683	0.2	1.056320
16.720017	0.2	1.055389
16.723350	0.2	1.054709
16.726683	0.2	1.054252
16.730017	0.2	1.054187
16.733350	0.2	1.054797
16.736683	0.2	1.055957
16.740017	0.2	1.057056
16.743350	0.2	1.057396
16.746683	0.2	1.056702
16.750017	0.2	1.055477
16.753350	0.2	1.054625
16.756683	0.2	1.054564
16.760017	0.2	1.055161
16.763350	0.2	1.056320
16.766683	0.2	1.057917
16.770017	0.2	1.059733
16.773350	0.2	1.061717
16.776683	0.2	1.063789
16.780017	0.2	1.065643
16.783350	0.2	1.066965
16.786683	0.2	1.067608
16.790017	0.2	1.067733
16.793350	0.2	1.067752
16.796683	0.2	1.067966
16.800017	0.2	1.068586
16.803350	0.2	1.069843
16.806683	0.2	1.071915
16.810017	0.2	1.074695
16.813350	0.2	1.077801
16.816683	0.2	1.081009
16.820017	0.2	1.084525
16.823350	0.2	1.088511
16.826683	0.2	1.092716
16.830017	0.2	1.096870
16.833350	0.2	1.101121
16.836683	0.2	1.105829
16.840017	0.2	1.111068
16.843350	0.2	1.116623
16.846683	0.2	1.122314
16.850017	0.2	1.128307
16.853350	0.2	1.135007
16.856683	0.2	1.142737
16.860017	0.2	1.151455
16.863350	0.2	1.160773
16.866683	0.2	1.170291
16.870017	0.2	1.179799
16.873350	0.2	1.189029
16.876683	0.2	1.197625
16.880017	0.2	1.205704
16.883350	0.2	1.214254
16.886683	0.2	1.224666
16.890017	0.2	1.237793
16.893350	0.2	1.253644
16.896683	0.2	1.272010
16.900017	0.2	1.293090
16.903350	0.2	1.317514
16.906683	0.2	1.346101
16.910017	0.2	1.380150
16.913350	0.2	1.421855
16.916683	0.2	1.474759
16.920017	0.2	1.543402
16.923350	0.2	1.630951
16.926683	0.2	1.735110
16.930017	0.2	1.844671
16.933350	0.2	1.940215
16.936683	0.2	2.000043
16.940017	0.2	2.008225
16.943350	0.2	1.960932
16.946683	0.2	1.868564
16.950017	0.2	1.752647
16.953350	0.2	1.638527
16.956683	0.2	1.547309
16.960017	0.2	1.490815
16.963350	0.2	1.470982
16.966683	0.2	1.482847
16.970017	0.2	1.518382
16.973350	0.2	1.569344
16.976683	0.2	1.628972
16.980017	0.2	1.692469
16.983350	0.2	1.756758
16.986683	0.2	1.820256
16.990017	0.2	1.882548
16.993350	0.2	1.943870
16.996683	0.2	2.004649
17.000017	0.2	2.065073
17.003350	0.2	2.124743
17.006683	0.2	2.182769
17.010017	0.2	2.238774
17.013350	0.2	2.293857
17.016683	0.2	2.350030
17.020017	0.2	2.409108
17.023350	0.2	2.472419
17.026683	0.2	2.540406
17.030017	0.2	2.612299
17.033350	0.2	2.686693
17.036683	0.2	2.762256
17.040017	0.2	2.837852
17.043350	0.2	2.911869
17.046683	0.2	2.981545
17.050017	0.2	3.043590
17.053350	0.2	3.095567
17.056683	0.2	3.136471
17.060017	0.2	3.166534
17.063350	0.2	3.187200
17.066683	0.2	3.201240
17.070017	0.2	3.212243
17.073350	0.2	3.223331
17.076683	0.2	3.235955
17.080017	0.2	3.249841
17.083350	0.2	3.263862
17.086683	0.2	3.277105
17.090017	0.2	3.289138
17.093350	0.2	3.299671
17.096683	0.2	3.308253
17.100017	0.2	3.314358
17.103350	0.2	3.317860
17.106683	0.2	3.319131
17.110017	0.2	3.318344
17.113350	0.2	3.314973
17.116683	0.2	3.308286
17.120017	0.2	3.298223
17.123350	0.2	3.285692
17.126683	0.2	3.272169
17.130017	0.2	3.258935
17.133350	0.2	3.246646
17.136683	0.2	3.235359
17.140017	0.2	3.224560
17.143350	0.2	3.213705
17.146683	0.2	3.203130
17.150017	0.2	3.194045
17.153350	0.2	3.187512
17.156683	0.2	3.183833
17.160017	0.2	3.182939
17.163350	0.2	3.184965
17.166683	0.2	3.189975
17.170017	0.2	3.197277
17.173350	0.2	3.205589
17.176683	0.2	3.213915
17.180017	0.2	3.221729
17.183350	0.2	3.228472
17.186683	0.2	3.233412
17.190017	0.2	3.236136
17.193350	0.2	3.237301
17.196683	0.2	3.238767
17.200017	0.2	3.242684
17.203350	0.2	3.250260
17.206683	0.2	3.261385
17.210017	0.2	3.275122
17.213350	0.2	3.290307
17.216683	0.2	3.305781
17.220017	0.2	3.320179
17.223350	0.2	3.331867
17.226683	0.2	3.339308
17.230017	0.2	3.341539
17.233350	0.2	3.338307
17.236683	0.2	3.329674
17.240017	0.2	3.315732
17.243350	0.2	3.296766
17.246683	0.2	3.273427
17.250017	0.2	3.246726
17.253350	0.2	3.217794
17.256683	0.2	3.187405
17.260017	0.2	3.155926
17.263350	0.2	3.123754
17.266683	0.2	3.091544
17.270017	0.2	3.059888
17.273350	0.2	3.028763
17.276683	0.2	2.997606
17.280017	0.2	2.966002
17.283350	0.2	2.933680
17.286683	0.2	2.899859
17.290017	0.2	2.863538
17.293350	0.2	2.824268
17.296683	0.2	2.782075
17.300017	0.2	2.737083
17.303350	0.2	2.689534
17.306683	0.2	2.640015
17.310017	0.2	2.589319
17.313350	0.2	2.537975
17.316683	0.2	2.486343
17.320017	0.2	2.435171
17.323350	0.2	2.385718
17.326683	0.2	2.339226
17.330017	0.2	2.296078
17.333350	0.2	2.255710
17.336683	0.2	2.217554
17.340017	0.2	2.181469
17.343350	0.2	2.147425
17.346683	0.2	2.115304
17.350017	0.2	2.085026
17.353350	0.2	2.056519
17.356683	0.2	2.029785
17.360017	0.2	2.005161
17.363350	0.2	1.983317
17.366683	0.2	1.965449
17.370017	0.2	1.954078
17.373350	0.2	1.953444
17.376683	0.2	1.968686
17.380017	0.2	2.004048
17.383350	0.2	2.060984
17.386683	0.2	2.136906
17.390017	0.2	2.225600
17.393350	0.2	2.319016
17.396683	0.2	2.408670
17.400017	0.2	2.486291
17.403350	0.2	2.545319
17.406683	0.2	2.582455
17.410017	0.2	2.597640
17.413350	0.2	2.593221
17.416683	0.2	2.573216
17.420017	0.2	2.542157
17.423350	0.2	2.504010
17.426683	0.2	2.462054
17.430017	0.2	2.419264
17.433350	0.2	2.378407
17.436683	0.2	2.341848
17.440017	0.2	2.311510
17.443350	0.2	2.288762
17.446683	0.2	2.273414
17.450017	0.2	2.262737
17.453350	0.2	2.252157
17.456683	0.2	2.237456
17.460017	0.2	2.215952
17.463350	0.2	2.185726
17.466683	0.2	2.144994
17.470017	0.2	2.093059
17.473350	0.2	2.031093
17.476683	0.2	1.961794
17.480017	0.2	1.888662
17.483350	0.2	1.815385
17.486683	0.2	1.745154
17.490017	0.2	1.680045
17.493350	0.2	1.620837
17.496683	0.2	1.567295
17.500017	0.2	1.518778
17.503350	0.2	1.474903
17.506683	0.2	1.435694
17.510017	0.2	1.401138
17.513350	0.2	1.370772
17.516683	0.2	1.343866
17.520017	0.2	1.320266
17.523350	0.2	1.300443
17.526683	0.2	1.284531
17.530017	0.2	1.271758
17.533350	0.2	1.260950
17.536683	0.2	1.251064
17.540017	0.2	1.241080
17.543350	0.2	1.230161
17.546683	0.2	1.218147
17.550017	0.2	1.205471
17.553350	0.2	1.192465
17.556683	0.2	1.178966
17.560017	0.2	1.164470
17.563350	0.2	1.148414
17.566683	0.2	1.130579
17.570017	0.2	1.111552
17.573350	0.2	1.092730
17.576683	0.2	1.075645
17.580017	0.2	1.060637
17.583350	0.2	1.046476
17.586683	0.2	1.031812
17.590017	0.2	1.016026
17.593350	0.2	0.998848
17.596683	0.2	0.980436
17.600017	0.2	0.961437
17.603350	0.2	0.942457
17.606683	0.2	0.923700
17.610017	0.2	0.904920
17.613350	0.2	0.885921
17.616683	0.2	0.867266
17.620017	0.2	0.850107
17.623350	0.2	0.835364
17.626683	0.2	0.823624
17.630017	0.2	0.815545
17.633350	0.2	0.811792
17.636683	0.2	0.812528
17.640017	0.2	0.816905
17.643350	0.2	0.823331
17.646683	0.2	0.830302
17.650017	0.2	0.836980
17.653350	0.2	0.843210
17.656683	0.2	0.849282
17.660017	0.2	0.855555
17.663350	0.2	0.862470
17.666683	0.2	0.870940
17.670017	0.2	0.882102
17.673350	0.2	0.896528
17.676683	0.2	0.913977
17.680017	0.2	0.933730
17.683350	0.2	0.954918
17.686683	0.2	0.976832
17.690017	0.2	0.998997
17.693350	0.2	1.020492
17.696683	0.2	1.039244
17.700017	0.2	1.052795
17.703350	0.2	1.059882
